Date,Instrument,Open Price,High Price,Low Price,Close Price,Adjusted_close,Volume,Company Market Cap,Average Number of Shares Outstanding,Book Value per Share,Common Shares - Outstanding - Total,EPS - Basic - excl Extraordinary Items - Normalized - Total,EPS - Diluted - excl Exord Items Applicable to Common Total,Income Available to Common Shares,Period End Date,Revenue from Business Activities - Total,Shares used to calculate Basic EPS - Total,T12M_Revenue,T12M_Net_Income,Announce_Date,Market_cap_calculado,Price_to_Sales,Price_to_Book,Price_to_Book_inverse,EPS_calculado,Price_to_Earnings
1998-01-02,HD.N,19.666667,19.708333,19.041667,19.458333,19.458333,2725799.0,42795321133.5,,,,,,,,,,,,,,,,,,
1998-01-05,HD.N,19.5625,19.625,19.1875,19.229167,19.229167,3665399.0,42200941673.3125,,,,,,,,,,,,,,,,,,
1998-01-06,HD.N,19.041667,19.333333,19.041667,19.3125,19.3125,2859299.0,42475270654.9375,,,,,,,,,,,,,,,,,,
1998-01-07,HD.N,19.333333,19.708333,19.229167,19.5625,19.5625,4661699.0,42932485624.3125,,,,,,,,,,,,,,,,,,
1998-01-08,HD.N,19.895833,19.895833,19.458333,19.479167,19.479167,3605699.0,42749599636.5625,,,,,,,,,,,,,,,,,,
1998-01-09,HD.N,19.375,19.375,18.666667,18.854167,18.854167,3293099.0,41240790237.625,,,,,,,,,,,,,,,,,,
1998-01-12,HD.N,18.4375,19.333333,18.4375,19.333333,19.333333,3911999.0,42520992151.875,,,,,,,,,,,,,,,,,,
1998-01-13,HD.N,19.541667,19.729167,19.375,19.708333,19.708333,3879599.0,43252536102.875,,,,,,,,,,,,,,,,,,
1998-01-14,HD.N,19.666667,19.916667,19.625,19.895833,19.895833,3506999.0,43664029575.3125,,,,,,,,,,,,,,,,,,
1998-01-15,HD.N,19.8125,19.854167,19.479167,19.770833,19.770833,2618099.0,43389700593.6874,,,,,,,,,,,,,,,,,,
1998-01-16,HD.N,19.875,19.958333,19.708333,19.770833,19.770833,3042299.0,43389700593.6874,,,,,,,,,,,,,,,,,,
1998-01-20,HD.N,19.875,20.333333,19.6875,20.208333,20.208333,3689399.0,44441295023.2499,,,,,,,,,,,,,,,,,,
1998-01-21,HD.N,20.229167,20.270833,19.9375,20.229167,20.229167,2441099.0,44395573526.3125,,,,,,,,,,,,,,,,,,
1998-01-22,HD.N,19.958333,20.041667,19.791667,19.833333,19.833333,2930699.0,43526865084.5,,,,,,,,,,,,,,,,,,
1998-01-23,HD.N,19.75,20.083333,19.708333,19.958333,19.958333,4905599.0,43801194066.1249,,,,,,,,,,,,,,,,,,
1998-01-26,HD.N,20.041667,20.041667,19.541667,19.604167,19.604167,2792699.0,43023928618.1875,,,,,,,,,,,,,,,,,,
1998-01-27,HD.N,19.5625,20.208333,19.541667,20.104167,20.104167,4229099.0,44121244544.6874,,,,,,,,,,,,,,,,,,
1998-01-28,HD.N,20.25,20.395833,20.125,20.1875,20.1875,4550399.0,44304130532.4374,,,,,,,,,,,,,,,,,,
1998-01-29,HD.N,20.208333,20.541667,20.125,20.1875,20.1875,4000199.0,44304130532.4374,,,,,,,,,,,,,,,,,,
1998-01-30,HD.N,20.229167,20.4375,20.041667,20.104167,20.104167,2015999.0,44258409035.5,,,,,,,,,,,,,,,,,,
1998-02-02,HD.N,20.5,20.791667,20.416667,20.604167,20.604167,3024899.0,45218560471.1875,,,,,,,,,,,,,,,,,,
1998-02-03,HD.N,20.541667,21.0,20.479167,20.979167,20.979167,3304499.0,45904382925.25,,,,,,,,,,,,,,,,,,
1998-02-04,HD.N,20.875,21.020833,20.75,21.0,21.0,2930699.0,46087268913.0,,,,,,,,,,,,,,,,,,
