Date,Instrument,Open Price,High Price,Low Price,Close Price,Adjusted_close,Volume,Company Market Cap,Average Number of Shares Outstanding,Book Value per Share,Common Shares - Outstanding - Total,EPS - Basic - excl Extraordinary Items - Normalized - Total,EPS - Diluted - excl Exord Items Applicable to Common Total,Income Available to Common Shares,Period End Date,Revenue from Business Activities - Total,Shares used to calculate Basic EPS - Total,T12M_Revenue,T12M_Net_Income,Announce_Date,Market_cap_calculado,Price_to_Sales,Price_to_Book,Price_to_Book_inverse,EPS_calculado,Price_to_Earnings
1998-01-02,TGT.N,16.984375,17.109375,16.875,17.0625,17.0625,1385600.0,14916513748.5,,,,,,,,,,,,,,,,,,
1998-01-05,TGT.N,17.078125,17.296875,17.078125,17.28125,17.28125,2452000.0,15107751104.25,,,,,,,,,,,,,,,,,,
1998-01-06,TGT.N,17.03125,17.40625,17.0,17.328125,17.328125,1952000.0,15148730537.625,,,,,,,,,,,,,,,,,,
1998-01-07,TGT.N,17.390625,17.53125,17.03125,17.0625,17.0625,3780400.0,14916513748.5,,,,,,,,,,,,,,,,,,
1998-01-08,TGT.N,17.0,17.375,16.890625,17.21875,17.21875,3080800.0,15053111859.75,,,,,,,,,,,,,,,,,,
1998-01-09,TGT.N,17.21875,17.328125,16.609375,16.734375,16.734375,2655200.0,14629657714.875,,,,,,,,,,,,,,,,,,
1998-01-12,TGT.N,16.640625,17.03125,16.390625,16.96875,16.96875,3717600.0,14875534315.125,,,,,,,,,,,,,,,,,,
1998-01-13,TGT.N,17.078125,17.4375,17.0,17.34375,17.34375,2771200.0,15176050159.875,,,,,,,,,,,,,,,,,,
1998-01-14,TGT.N,17.40625,17.46875,17.125,17.4375,17.4375,1857200.0,15244349215.5,,,,,,,,,,,,,,,,,,
1998-01-15,TGT.N,17.4375,17.484375,17.203125,17.375,17.375,940800.0,15189709971.0,,,,,,,,,,,,,,,,,,
1998-01-16,TGT.N,17.59375,17.703125,17.390625,17.546875,17.546875,1807200.0,15339967893.375,,,,,,,,,,,,,,,,,,
1998-01-20,TGT.N,17.609375,18.484375,17.59375,18.421875,18.421875,1732400.0,16104917316.375,,,,,,,,,,,,,,,,,,
1998-01-21,TGT.N,18.171875,18.25,17.703125,18.1875,18.1875,1729600.0,15900020149.5,,,,,,,,,,,,,,,,,,
1998-01-22,TGT.N,18.125,18.140625,17.875,18.0,18.0,1580400.0,15736102416.0,,,,,,,,,,,,,,,,,,
1998-01-23,TGT.N,18.0,18.109375,17.671875,18.09375,18.09375,2188800.0,15818061282.75,,,,,,,,,,,,,,,,,,
1998-01-26,TGT.N,18.0,18.078125,17.765625,17.953125,17.953125,3249200.0,15695122982.625,,,,,,,,,,,,,,,,,,
1998-01-27,TGT.N,17.921875,18.03125,17.53125,17.59375,17.59375,2328000.0,15380947326.75,,,,,,,,,,,,,,,,,,
1998-01-28,TGT.N,17.71875,18.15625,17.59375,18.140625,18.140625,2017200.0,15859040716.125,,,,,,,,,,,,,,,,,,
1998-01-29,TGT.N,18.109375,18.625,17.9375,17.984375,17.984375,1648400.0,15736102416.0,,,,,,,,,,,,,,,,,,
1998-01-30,TGT.N,18.046875,18.34375,17.78125,17.984375,17.984375,2694000.0,15722442604.875,,,,,,,,,,,,,,,,,,
1998-02-02,TGT.N,18.21875,18.546875,18.203125,18.546875,18.546875,3311600.0,16214195805.375,,,,,,,,,,,,,,,,,,
1998-02-03,TGT.N,18.484375,18.625,18.46875,18.609375,18.609375,2648000.0,16268835049.875,,,,,,,,,,,,,,,,,,
1998-02-04,TGT.N,18.609375,18.609375,18.421875,18.5,18.5,3216400.0,16173216372.0,,,,,,,,,,,,,,,,,,
1998-02-05,TGT.N,18.59375,18.9375,18.59375,18.75,18.75,2874000.0,16391773350.0,,,,,,,,,,,,,,,,,,
1998-02-06,TGT.N,19.0,19.25,18.84375,18.859375,18.859375,3193600.0,16528371461.25,,,,,,,,,,,,,,,,,,
1998-02-09,TGT.N,18.921875,18.9375,18.1875,18.515625,18.515625,2576400.0,16186876183.125,,,,,,,,,,,,,,,,,,
1998-02-10,TGT.N,18.578125,18.609375,18.40625,18.515625,18.515625,5132400.0,16186876183.125,,,,,,,,,,,,,,,,,,
1998-02-11,TGT.N,18.484375,18.484375,18.125,18.125,18.125,4980800.0,15845380905.0,,,,,,,,,,,,,,,,,,
1998-02-12,TGT.N,18.1875,18.359375,18.046875,18.25,18.25,5744400.0,15954659394.0,,,,,,,,,,,,,,,,,,
1998-02-13,TGT.N,18.28125,18.328125,18.203125,18.25,18.25,2553600.0,15954659394.0,,,,,,,,,,,,,,,,,,
1998-02-17,TGT.N,18.4375,18.8125,18.375,18.765625,18.765625,7814000.0,16405433161.125,,,,,,,,,,,,,,,,,,
1998-02-18,TGT.N,18.65625,18.96875,18.53125,18.96875,18.96875,2135200.0,16583010705.75,,,,,,,,,,,,,,,,,,
1998-02-19,TGT.N,18.875,19.0625,18.5,18.59375,18.59375,9439200.0,16255175238.75,,,,,,,,,,,,,,,,,,
1998-02-20,TGT.N,18.875,19.046875,18.6875,19.0,19.0,2489600.0,16610330328.0,,,,,,,,,,,,,,,,,,
1998-02-23,TGT.N,19.0625,19.21875,18.921875,19.046875,19.046875,1959600.0,16651309761.375,,,,,,,,,,,,,,,,,,
1998-02-24,TGT.N,19.0625,19.09375,18.75,18.796875,18.796875,1558400.0,16432752783.375,,,,,,,,,,,,,,,,,,
1998-02-25,TGT.N,19.0,19.46875,18.96875,19.34375,19.34375,1488400.0,16910846172.75,,,,,,,,,,,,,,,,,,
1998-02-26,TGT.N,19.34375,19.515625,19.1875,19.265625,19.265625,3196800.0,16842547117.125,,,,,,,,,,,,,,,,,,
1998-02-27,TGT.N,19.234375,19.359375,19.015625,19.328125,19.328125,1349200.0,16897186361.625,,,,,,,,,,,,,,,,,,
