Date,Instrument,Open Price,High Price,Low Price,Close Price,Adjusted_close,Volume,Company Market Cap,Average Number of Shares Outstanding,Book Value per Share,Common Shares - Outstanding - Total,EPS - Basic - excl Extraordinary Items - Normalized - Total,EPS - Diluted - excl Exord Items Applicable to Common Total,Income Available to Common Shares,Period End Date,Revenue from Business Activities - Total,Shares used to calculate Basic EPS - Total,T12M_Revenue,T12M_Net_Income,Announce_Date,Market_cap_calculado,Price_to_Sales,Price_to_Book,Price_to_Book_inverse,EPS_calculado,Price_to_Earnings
1998-01-02,KLAC.OQ,15.476827,16.280818,15.22558,16.280818,16.280818,2567800.0,3426932610.0,,,,,,,,,,,,,,,,,,
1998-01-05,KLAC.OQ,16.431566,17.587303,15.929072,17.185308,17.185308,6659200.0,3617317755.0,,,,,,,,,,,,,,,,,,
1998-01-06,KLAC.OQ,16.833562,17.084809,15.677825,15.702949,15.702949,4751800.0,3305297656.25,,,,,,,,,,,,,,,,,,
1998-01-07,KLAC.OQ,15.275829,15.677825,14.723085,14.873834,14.873834,5565400.0,3130777940.0,,,,,,,,,,,,,,,,,,
1998-01-08,KLAC.OQ,14.572337,15.476827,14.572337,14.69796,14.69796,4989000.0,3093758606.25,,,,,,,,,,,,,,,,,,
1998-01-09,KLAC.OQ,15.074831,15.125081,13.4166,13.969344,13.969344,8561800.0,2940392795.0,,,,,,,,,,,,,,,,,,
1998-01-12,KLAC.OQ,13.567348,14.27084,13.4166,13.768346,13.768346,6168800.0,2898084985.0,,,,,,,,,,,,,,,,,,
1998-01-13,KLAC.OQ,14.27084,15.577326,14.019593,15.401453,15.401453,8285200.0,3241835941.25,,,,,,,,,,,,,,,,,,
1998-01-14,KLAC.OQ,15.376328,15.376328,14.32109,14.672836,14.672836,6896200.0,3088470130.0,,,,,,,,,,,,,,,,,,
1998-01-15,KLAC.OQ,14.471838,15.6527,14.471838,15.451702,15.451702,6408200.0,3252412893.75,,,,,,,,,,,,,,,,,,
1998-01-16,KLAC.OQ,15.677825,15.828573,14.672836,14.848709,14.848709,6515600.0,3125489463.75,,,,,,,,,,,,,,,,,,
1998-01-20,KLAC.OQ,15.125081,16.381317,15.074831,16.255693,16.255693,8358200.0,3421644133.75,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2731942169.2235203,,2.3989214891747865,0.4168539923096831,,
1998-01-21,KLAC.OQ,15.828573,16.180319,15.125081,15.150205,15.150205,10224200.0,3188951178.75,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2546153148.4312,,2.235779941212183,0.4472712101790418,,
1998-01-22,KLAC.OQ,14.974332,15.476827,14.522087,14.522087,14.522087,8991600.0,3056739272.5,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2440591235.35568,,2.143085906701474,0.46661685230301747,,
1998-01-23,KLAC.OQ,14.773335,15.300954,14.572337,15.125081,15.125081,7426400.0,3183662702.5,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2541930792.91184,,2.232072286085205,0.4480141643413725,,
1998-01-26,KLAC.OQ,15.22558,15.275829,14.371339,14.471838,14.471838,3458800.0,3046162320.0,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2432146356.25632,,2.1356704488732814,0.46823703560049323,,
1998-01-27,KLAC.OQ,14.572337,14.873834,14.421589,14.723085,14.723085,3285000.0,3099047082.5,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2474371087.8743997,,2.172748033162718,0.46024664836279694,,
1998-01-28,KLAC.OQ,14.924083,15.527076,14.823584,15.275829,15.275829,4534800.0,3215393560.0,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2567265598.27056,,2.254318807144019,0.4435929810952041,,
1998-01-29,KLAC.OQ,15.125081,15.376328,14.622586,14.622586,14.622586,3910200.0,3077893177.5,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2457481161.61504,,2.1579169699320957,0.46340985957002206,,
1998-01-30,KLAC.OQ,14.924083,15.326078,14.773335,15.074831,15.074831,3024400.0,3151136962.5,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2533485745.75184,,2.2246566806827754,0.4495075616310771,,
1998-02-02,KLAC.OQ,15.476827,16.155194,15.275829,16.054695,16.054695,5757800.0,3355960865.0625,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2698162316.7047997,,2.3692593627135423,0.4220728282169528,,
1998-02-03,KLAC.OQ,16.07982,16.632564,16.029571,16.104945,16.104945,6814000.0,3366464654.9375,176210000.0,6.77625052481057,168060640.0,0.30747,0.29543,52058000.0,1997-12-31,326361000.0,169314000.0,,,1998-01-20,2706607363.8648,,2.3766749681159722,0.42075589359731247,,
