Date,0
2015-01-05,0.0006460335010207326
2015-01-06,-0.0028012116899430155
2015-01-07,0.0005505009080103498
2015-01-08,0.0023088737833697817
2015-01-09,0.0019025583049950001
2015-01-12,0.001156357032393823
2015-01-13,0.0019501445773326565
2015-01-14,0.00014753897920133027
2015-01-15,-0.00435764886868955
2015-01-16,-0.0015988000250987018
2015-01-20,-0.0049435756782916255
2015-01-21,0.0006852826351107589
2015-01-22,0.000315888413846617
2015-01-23,0.0009280966353731558
2015-01-26,0.004321328310761758
2015-01-27,0.0026824650535595468
2015-01-28,0.002287186070374727
2015-01-29,-0.0007125410465000882
2015-01-30,-0.002377873085577324
2015-02-02,-0.0015625225157619022
2015-02-03,0.0018132232423972057
2015-02-04,-0.0011732788966078338
2015-02-05,0.0013306413993294346
2015-02-06,0.0016358844745745183
2015-02-09,0.0023615421868308445
2015-02-10,0.0004320597658115134
2015-02-11,0.0013411642370038943
2015-02-12,0.0038233765329423984
2015-02-13,0.00017278092702587618
2015-02-17,-0.002417446840494407
2015-02-18,0.0008037046740838436
2015-02-19,0.0007527166155394192
2015-02-20,7.789516087429796e-05
2015-02-23,-0.0002541971989209398
2015-02-24,0.0001552142910363507
2015-02-25,0.0013381104542933757
2015-02-26,-0.0014599765243937328
2015-02-27,-0.002523681144563852
2015-03-02,0.0029739005559077415
2015-03-03,-0.0005333457704001978
2015-03-04,-0.0023617591041781303
2015-03-05,0.0020428525382667536
2015-03-06,0.0036803360544132233
2015-03-09,-0.003149192523326178
2015-03-10,0.0028277112868528888
2015-03-11,0.0025979161963317
2015-03-12,-0.0015250559041588476
2015-03-13,0.0002470973857588189
2015-03-16,-0.0011757236293671782
2015-03-17,0.0028870302200726733
2015-03-18,-0.0012232478711131731
2015-03-19,0.0018430156582863893
2015-03-20,0.0003295098148311231
2015-03-23,-0.00011736171220346099
2015-03-24,0.00021582004415181266
2015-03-25,-0.002004636386675805
2015-03-26,0.0012257542793353523
2015-03-27,0.0035909056132738468
2015-03-30,-0.0001988662130353227
2015-03-31,0.0031311569142072216
2015-04-01,-0.0005723310753085308
2015-04-02,0.0023305821590181306
2015-04-06,0.0004006257996446022
2015-04-07,-0.0018719849943789994
2015-04-08,0.00013802189964784526
2015-04-09,-0.002460482182471175
2015-04-10,-0.001748132112881609
2015-04-13,0.003971798461925945
2015-04-14,0.000426485400446051
2015-04-15,0.0010797810595844972
2015-04-16,-0.0015862303061410395
2015-04-17,-0.0016061676758449116
2015-04-20,-3.3848826251963934e-05
2015-04-21,0.0015527241650009468
2015-04-22,-0.0026658481579776554
2015-04-23,0.0018723024216643809
2015-04-24,-0.0012396207792703656
2015-04-27,-0.0009088361082136938
2015-04-28,-0.0011046296641618238
2015-04-29,-0.004185818846079194
2015-04-30,0.0004914798924498878
2015-05-01,-0.0014376483200799137
2015-05-04,0.0023410065078558412
2015-05-05,-0.0032320227523360955
2015-05-06,-0.000194363062502507
2015-05-07,0.0005303783331209498
2015-05-08,-0.002393153661399479
2015-05-11,0.0034751243301039876
2015-05-12,-0.00021697980417463743
2015-05-13,0.0010992764878778511
2015-05-14,0.000992931629271115
2015-05-15,-0.0008731521050429649
2015-05-18,0.0027471651106499573
2015-05-19,-0.00047986640488250276
2015-05-20,0.0028828052737785055
2015-05-21,-0.0013051816128744522
2015-05-22,0.0012207214115392195
2015-05-26,-0.0005064033219006024
2015-05-27,-0.0005116343607981556
2015-05-28,-0.0007761958235645678
2015-05-29,-0.0015842424886111789
2015-06-01,-0.0004251272489685029
2015-06-02,0.0007698627930075041
2015-06-03,0.0022579272898100725
2015-06-04,-0.0004997477087133077
2015-06-05,0.0015619485964688427
2015-06-08,0.0004046556639071795
2015-06-09,-0.001677746132860444
2015-06-10,-0.0011853203732683573
2015-06-11,0.0007313620679022846
2015-06-12,0.0016606098614374495
2015-06-15,0.001038672729551984
2015-06-16,0.0006390603535532113
2015-06-17,0.0012467547467020466
2015-06-18,0.0005823951432156593
2015-06-19,0.003211086327932147
2015-06-22,-0.0016059155574227645
2015-06-23,-0.0014703439519474376
2015-06-24,-0.0010645894554285953
2015-06-25,0.0008113602947768899
2015-06-26,-1.9522243139823115e-05
2015-06-29,-0.00030971180194182615
2015-06-30,-0.00034503165081767534
2015-07-01,-0.0014490051724088465
2015-07-02,-0.0018529088174432547
2015-07-06,-0.0017713732157546842
2015-07-07,-0.002154992597142892
2015-07-08,-0.0013283347456753518
2015-07-09,0.0011663875603096538
2015-07-10,-0.0018077466998491342
2015-07-13,-0.0012247991772483275
2015-07-14,0.0002039900527614569
2015-07-15,-0.004387830436308267
2015-07-16,-0.0022560735518205926
2015-07-17,-0.005856098999497584
2015-07-20,-0.0024733721717514565
2015-07-21,-0.00045287951124915477
2015-07-22,0.0007126225801497106
2015-07-23,0.003192165497467087
2015-07-24,-0.0008291362352825273
2015-07-27,-0.0031002346153331207
2015-07-28,0.0015568418221299507
2015-07-29,0.0028634709084852097
2015-07-30,0.002520378896967056
2015-07-31,0.004496069220413158
2015-08-03,-0.0011786724283061503
2015-08-04,0.0013799101998906705
2015-08-05,-0.00018297111997835677
2015-08-06,-0.00064067734259064
2015-08-07,0.0026404431231096615
2015-08-10,0.0029855017098805847
2015-08-11,-0.0028554915172195727
2015-08-12,0.00014732626583598726
2015-08-13,-0.000428650921001109
2015-08-14,0.0015037297619250349
2015-08-17,0.0013484845734320836
2015-08-18,-0.0013890788942209145
2015-08-19,-0.0008428791415772954
2015-08-20,-0.0034528055004124057
2015-08-21,0.0058353967417828015
2015-08-24,-0.0024183098541737252
