Date,BAB
2016-09-02,-0.0013584155222344553
2016-09-06,-0.0034366190058792807
2016-09-07,0.0061355884948314805
2016-09-08,0.0028400269737762908
2016-09-09,-0.001929625578595235
2016-09-12,0.00414858385819117
2016-09-13,-0.005729602864524072
2016-09-14,-0.0012761468481982216
2016-09-15,0.005364253950889139
2016-09-16,-0.00366468404233161
2016-09-19,-0.0004206834256726762
2016-09-20,-0.0024968441968849296
2016-09-21,0.003035461030150975
2016-09-22,0.0004739758680555855
2016-09-23,-0.004632269573683432
2016-09-26,-0.006524484822999405
2016-09-27,0.0075864033442675505
2016-09-28,0.010366820285240093
2016-09-29,-0.0009621183968579559
2016-09-30,0.0088217368401372
2016-10-03,0.007332270703747133
2016-10-04,0.008083121525121013
2016-10-05,0.013878388510718506
2016-10-06,-0.0025826887227507443
2016-10-07,-0.00756032708555379
2016-10-11,-0.008426482550849336
2016-10-12,-0.008270026569044166
2016-10-13,-0.012039848664646144
2016-10-14,0.0012617985910982343
2016-10-17,-0.004236195544342521
2016-10-18,0.006866304412909295
2016-10-19,0.012466052344293469
2016-10-20,0.004911366250286893
2016-10-21,0.0006312334520789584
2016-10-24,0.0024126438286429406
2016-10-25,-0.00667946090211734
2016-10-26,0.006441455628906627
2016-10-27,0.006976567942588666
2016-10-28,-0.0043291986070960456
2016-10-31,-0.0066618526033824736
2016-11-01,0.004715692863571356
2016-11-02,-0.013693795362958571
2016-11-03,-0.0008056981162330688
2016-11-04,0.006386202847074156
2016-11-07,0.011135202937095363
2016-11-08,-0.004624416367308459
2016-11-09,0.028958631321943505
2016-11-10,0.018143854394214693
2016-11-14,0.007491313170747917
2016-11-15,0.004479107660887565
2016-11-16,-0.00468192195169955
2016-11-17,0.008197207647999376
2016-11-18,0.001658409368321769
2016-11-21,0.006556303870657252
2016-11-22,-0.007920628040687204
2016-11-23,0.007632445229813958
2016-11-25,-0.005459578546295067
2016-11-28,-0.013630367073069811
2016-11-29,-0.00700296980010685
2016-11-30,0.02263026735755708
2016-12-01,-0.0019690875270042263
2016-12-02,-0.005180147996295946
2016-12-05,0.011393126289596102
2016-12-06,0.008621743671517402
2016-12-07,0.0063421533298743255
2016-12-08,0.0048379681374200465
2016-12-09,-0.007470032597374221
2016-12-12,-0.01290544461317573
2016-12-13,-0.0009541877788921032
2016-12-14,0.003304795438851458
2016-12-15,0.0032182424413518713
2016-12-16,-0.010420189262284378
2016-12-19,-0.0019832793267951336
2016-12-20,0.006187356273006332
2016-12-21,0.0009958239996853376
2016-12-22,-0.004886888458001645
2016-12-23,0.0021679991138455574
2016-12-27,0.004854380055053653
2016-12-28,-0.007659801186727891
2016-12-29,-0.008814420341416126
2016-12-30,-0.002013533099993201
2017-01-03,0.011955876246695286
2017-01-04,0.010025364958625542
2017-01-05,-0.006464599241051531
2017-01-06,0.003357300661954594
2017-01-09,0.004149757998178514
2017-01-10,0.006516862484158436
2017-01-11,0.006071795352686658
2017-01-12,-0.006667451572921016
2017-01-13,0.007288597023901811
2017-01-17,-0.018536995276829362
2017-01-18,0.004726287289378223
2017-01-19,0.0012871702851456968
2017-01-20,0.0036254629024273966
2017-01-23,-0.0020792461717632446
2017-01-24,0.014383673045817984
2017-01-25,0.009615945313063538
2017-01-26,-0.002397083849047134
2017-01-27,0.0014171248889745277
2017-01-30,-0.009499467148953734
2017-01-31,-0.00652438653919283
2017-02-01,0.011263796604874525
2017-02-02,-0.00718411092876805
2017-02-03,0.009675031199576637
2017-02-06,0.0008751171195660406
2017-02-07,-0.005170895832249771
2017-02-08,-0.00606312424040616
2017-02-09,0.007921529973570922
2017-02-10,0.0032023470607850857
2017-02-13,0.004538736716927936
2017-02-14,0.0048282034405168215
2017-02-15,0.0024104815436877276
2017-02-16,-0.009033654451173902
2017-02-17,0.0004120434855704072
2017-02-21,0.000588806139095629
2017-02-22,-0.00472369599309763
2017-02-23,-0.006865851943511946
2017-02-24,-0.00937526055705562
2017-02-27,0.008694009693021131
2017-02-28,-0.006236302043220936
2017-03-01,0.02013452426568261
2017-03-02,-0.01252390145112555
2017-03-03,0.004977991239241961
2017-03-06,-0.0017943769594392107
2017-03-07,-0.0031439005852744095
2017-03-08,0.0043050393166550235
2017-03-09,-6.475713506245702e-05
2017-03-10,0.0013727239936139348
2017-03-13,0.0031061562703069627
2017-03-14,-0.00480080913136746
2017-03-15,-0.00034000710484848734
2017-03-16,0.004992129963864527
2017-03-17,-0.006877260437306234
2017-03-20,-0.0007255914360938453
2017-03-21,-0.023706129513391495
2017-03-22,0.0008656255757856987
2017-03-23,0.0004109487161844226
2017-03-24,-0.0006012984398338993
2017-03-27,1.565531786998234e-05
2017-03-28,0.008756542995072784
2017-03-29,0.004045061832439699
2017-03-30,0.006309455993998622
2017-03-31,-0.0011180444089611955
2017-04-03,-0.005072841840274285
2017-04-04,-5.3958217633151085e-06
2017-04-05,-0.007570671632145831
2017-04-06,0.00624611455055233
2017-04-07,0.0008112217598472255
2017-04-10,-0.0027946733513512794
2017-04-11,-0.001256647548213446
2017-04-12,-0.012510701596203657
2017-04-13,-0.006265051369256349
2017-04-17,0.003949931160692839
2017-04-18,-0.00637864262326697
2017-04-19,0.0016521533522459648
2017-04-20,0.011869577424207453
2017-04-21,-0.005314057861561983
2017-04-24,0.0134051151044477
2017-04-25,0.006368621218800139
2017-04-26,0.0065044748259764935
2017-04-27,0.0016561917964534676
2017-04-28,-0.0035819238784454968
2017-05-01,0.007405849984457116
2017-05-02,-0.003082218138815276
2017-05-03,2.524813986721358e-05
2017-05-04,-0.004067410237317028
2017-05-05,0.002004006563263149
2017-05-08,1.2456697754691364e-05
2017-05-09,0.00435976375342678
2017-05-10,0.0019735471676801705
2017-05-11,-0.002451527451982089
2017-05-12,-0.003396538801955455
2017-05-15,0.008650170044343156
2017-05-16,0.01044140579094994
2017-05-17,-0.029420975263560023
2017-05-18,0.000598056152984913
2017-05-19,0.009109582145989753
2017-05-22,0.0002553201819536291
2017-05-23,0.0023952278404380106
2017-05-24,-0.0014817795698606252
2017-05-25,-0.0054355176607666054
2017-05-26,5.5842991294127985e-05
2017-05-30,-0.003252939937133652
2017-05-31,-0.00626883955431823
2017-06-01,0.0033515914153806068
2017-06-02,-0.001477868236512801
2017-06-05,0.00031622428192522355
2017-06-06,0.001123294876026035
2017-06-07,-0.0018291978686214862
2017-06-08,0.015575472898694206
2017-06-09,-0.002839114376653907
2017-06-12,-0.002227569397818673
2017-06-13,0.005167284388477397
2017-06-14,-0.010284164315345245
2017-06-15,-0.0050446189387179695
2017-06-16,0.0048586646543053455
2017-06-19,0.009664715912016791
2017-06-20,-0.00690435672081661
2017-06-21,0.0019986241141769865
2017-06-22,0.0028947029893745466
2017-06-23,0.0039679458024428115
2017-06-26,-0.0029494800448900942
2017-06-27,-0.003789859731393264
2017-06-28,0.013142602029656553
2017-06-29,0.0023055594236665736
2017-06-30,0.0012667596643221738
2017-07-03,0.0030830117312819994
2017-07-05,0.007823235048425931
2017-07-06,-0.000749707315513647
2017-07-07,0.0050041758232796645
2017-07-10,0.010824764257342901
2017-07-11,0.003751050868389907
2017-07-12,0.00385724489499328
2017-07-13,0.0027921501741882265
2017-07-14,0.0007702592863715234
2017-07-17,-0.002311872959775834
2017-07-18,-0.00057721183138688
2017-07-19,0.007380843624378104
2017-07-20,-0.0029328810166324324
2017-07-21,-0.00445191852864341
2017-07-24,0.006537921894113409
2017-07-25,0.00527585758499367
2017-07-26,-0.0036249788936942254
2017-07-27,-0.013062903543195246
2017-07-28,0.000516666187565417
2017-07-31,-0.0038227718452558857
2017-08-01,-0.002909925777496023
2017-08-02,-0.0010604936255299855
2017-08-03,-0.0036774693005282985
2017-08-04,0.009406762349275734
2017-08-07,0.002682888641212053
2017-08-08,-0.002130973995025637
2017-08-09,-0.004049826369252877
2017-08-10,-0.018185128880508224
2017-08-11,0.0027632587338725983
2017-08-14,0.007144480201810244
2017-08-15,0.00014344398011873925
2017-08-16,-0.00229004377770155
2017-08-17,-0.014679152937085624
2017-08-18,0.0024133168093789592
2017-08-21,-0.0061032210476385735
2017-08-22,0.011188301564001494
2017-08-23,-0.0017770287897119568
2017-08-24,0.0068897399851252355
2017-08-25,-0.0021027241564032365
2017-08-28,0.0016699766509096037
2017-08-29,-0.0002916358739292086
2017-08-30,0.010927864136424058
2017-08-31,0.004254477161377911
2017-09-01,0.005333815559546692
2017-09-05,-0.012473617823915109
2017-09-06,0.000850171783167035
2017-09-07,-0.004332608872422836
2017-09-08,-0.0034672009879964387
2017-09-11,0.008711057006945251
2017-09-12,0.009856401733039864
2017-09-13,0.0012552698069095846
2017-09-14,-0.00373848718804991
2017-09-15,0.0018653927132867378
2017-09-18,0.010949919218500831
2017-09-19,0.00872568677195435
2017-09-20,0.004804906696698077
2017-09-21,0.0038702328469830015
2017-09-22,0.005948730797706261
2017-09-25,-0.012348292675198116
2017-09-26,-0.00019395450507661387
2017-09-27,0.017525278496486458
2017-09-28,-0.0028927568521189763
2017-09-29,0.003494248464688973
2017-10-02,0.003891282003054046
2017-10-03,0.004662746784659796
2017-10-04,-0.002758363030151907
2017-10-05,0.004589141272298907
2017-10-06,0.004478058653927365
2017-10-10,-0.0037450811978093257
2017-10-11,-0.0013849145404730679
2017-10-12,-0.0029853191341222907
2017-10-13,0.0029296297494094807
2017-10-16,0.004750131366914824
2017-10-17,-0.0059151465294222634
2017-10-18,0.00373235995636221
2017-10-19,-0.005482295784791798
2017-10-20,0.007205295397022376
2017-10-23,-0.004297063235042881
2017-10-24,0.007992440774851874
2017-10-25,-0.006849595237731522
2017-10-26,0.008968329957501228
2017-10-27,0.010231160258636412
2017-10-30,-0.001064011767829812
2017-10-31,0.00027364991356974714
2017-11-01,-0.0016509982860319972
2017-11-02,-0.0026592684441719056
2017-11-03,0.008306566568184777
2017-11-06,0.007254221851053075
2017-11-07,-0.01051724416516419
2017-11-08,-0.002984895230889262
2017-11-09,-0.010354635376464728
2017-11-10,-0.0009143541569104816
2017-11-13,-0.0015426391848081989
2017-11-14,-0.005783170111382316
2017-11-15,0.003084418987965804
2017-11-16,0.006358255513911544
2017-11-17,0.0004525211630544008
2017-11-20,0.005823643978107813
2017-11-21,0.004071724591885545
2017-11-22,-0.001261695048186871
2017-11-24,0.0016247238571532323
2017-11-27,-0.005626407813610616
2017-11-28,0.006711457189833961
2017-11-29,-0.017198326950358892
2017-11-30,0.0029326875661401935
2017-12-01,-0.005995642910482367
2017-12-04,-0.008565247488972897
2017-12-05,0.0015001597484653158
2017-12-06,-0.000992456103016444
2017-12-07,0.012996011445595916
2017-12-08,0.0039841040542690845
2017-12-11,-0.0015325069358268124
2017-12-12,0.0020478971542082667
2017-12-13,-0.0024113160888286434
2017-12-14,-0.0036397754166953627
2017-12-15,0.003966794864547148
2017-12-18,0.013532305745357893
2017-12-19,0.004795573894634591
2017-12-20,0.007602288913837879
2017-12-21,0.005625722325629691
2017-12-22,-0.0030111755297069992
2017-12-26,-0.0021727991008898663
2017-12-27,-0.000556764314967356
2017-12-28,4.604595564331685e-05
2017-12-29,-0.005220272106546199
2018-01-02,0.016936760501611116
2018-01-03,0.008912349120262704
2018-01-04,0.007995212274496406
2018-01-05,0.0038540278642971524
2018-01-08,0.003046604955335327
2018-01-09,0.0034974822790652463
2018-01-10,0.008276866761318646
2018-01-11,0.013748404887063068
2018-01-12,0.008671655015000694
2018-01-16,-0.009940927302220666
2018-01-17,0.0027436971276296324
2018-01-18,0.0015885625174387374
2018-01-19,0.0020378198694372502
2018-01-22,0.002426127529564336
2018-01-23,0.0014919868135305084
2018-01-24,-0.0029350336745520896
2018-01-25,-0.00825422052590526
2018-01-26,0.01192201257400153
2018-01-29,0.0016196866387919642
2018-01-30,-0.011800531767785763
2018-01-31,-0.0037523249275520187
2018-02-01,0.009124370115412688
2018-02-02,-0.01279694277860272
2018-02-05,-0.01756470456311304
2018-02-06,0.020849049647361048
2018-02-07,-0.004968622135871386
2018-02-08,-0.022421379726567204
2018-02-09,0.0036307314755666675
2018-02-12,0.011998022534315828
2018-02-13,-0.0003244345320064495
2018-02-14,0.021759658945712627
2018-02-15,-0.003431743386042513
2018-02-16,-0.005127088085109463
2018-02-20,0.011552623254008758
2018-02-21,0.004133404062245496
2018-02-22,-0.00380391735113015
2018-02-23,0.0031120686331384123
2018-02-26,0.007123593935398902
2018-02-27,0.0016173394317941184
2018-02-28,-0.004987841584195416
2018-03-01,-0.008346209013674676
2018-03-02,0.005150241156111561
2018-03-05,-0.0009595924381013178
2018-03-06,0.006089773104523138
2018-03-07,0.006025454087793328
2018-03-08,-0.003165855631046686
2018-03-09,0.013220481600019708
2018-03-12,-0.0031482345534142478
2018-03-13,-0.007159993640467599
2018-03-14,-0.0034815624253049238
2018-03-15,-0.0005025943977097404
2018-03-16,-0.0016354832932213652
2018-03-19,-0.007177108754840562
2018-03-20,0.00654696946997152
2018-03-21,0.008920419128178751
2018-03-22,-0.02438233415177502
2018-03-23,-0.015114386224384173
2018-03-26,0.018376213079473548
2018-03-27,-0.029271378525150955
2018-03-28,-0.016402246760957816
2018-03-29,0.012997168117567693
2018-04-02,-0.013348509097057279
2018-04-03,0.005280402066952359
2018-04-04,0.0033028429020567924
2018-04-05,0.003789871992239976
2018-04-06,-0.018875524353776534
2018-04-09,0.002060808835711891
2018-04-10,0.021506639700063744
2018-04-11,-0.004296122134556218
2018-04-12,0.017987522711572924
2018-04-13,-0.010189795087180233
2018-04-16,-0.000970097462048191
2018-04-17,0.007602631132292361
2018-04-18,0.008576585986395475
2018-04-19,0.0008930026245639756
2018-04-20,0.0012540479994481435
2018-04-23,-0.005566327807094654
2018-04-24,-0.018867099000009727
2018-04-25,-0.00026866620629493836
2018-04-26,0.007199707597640368
2018-04-27,-0.00848236329778733
2018-04-30,-0.004298858169452005
2018-05-01,0.0037860537772047426
2018-05-02,0.001867716095355433
2018-05-03,-0.0028080418855563356
2018-05-04,0.0068263652279079295
2018-05-07,0.006410470895725862
2018-05-08,0.013214036497647817
2018-05-09,0.010145086985698033
2018-05-10,0.0025233163625349208
2018-05-11,-0.0003444848362099712
2018-05-14,0.0045290807807808545
2018-05-15,0.0007886262569720415
2018-05-16,0.007303547160546949
2018-05-17,0.004643757117286015
2018-05-18,0.001648347883070645
2018-05-21,0.0007770146962905039
2018-05-22,-0.002019163706514445
2018-05-23,-0.003466143962159423
2018-05-24,-0.002261708071704826
2018-05-25,-0.005739625265275262
2018-05-29,-0.010158229911709261
2018-05-30,0.0020764673304812225
2018-05-31,-0.001538366354341401
2018-06-01,0.015364336137559217
2018-06-04,-0.0005462924773201932
2018-06-05,0.005772204715401669
2018-06-06,0.013065313990297287
2018-06-07,-0.007799569482207754
2018-06-08,-0.0017721849506717223
2018-06-11,-0.0012421210363229036
2018-06-12,-0.001704311804152403
2018-06-13,0.004299648494872296
2018-06-14,-0.002918094059030832
2018-06-15,-0.007786887190776201
2018-06-18,0.0024469489877131947
2018-06-19,-0.010901473799817816
2018-06-20,0.0015352545318750117
2018-06-21,-0.009632742093157782
2018-06-22,-0.010477661239177486
2018-06-25,-0.022364457105726963
2018-06-26,0.002354720960571024
2018-06-27,-0.01051944493566784
2018-06-28,0.0008657823758880627
2018-06-29,0.003749596371756139
2018-07-02,0.006452166399238422
2018-07-03,-0.011517190569851073
2018-07-05,0.0008752936437680294
2018-07-06,0.004456411028892557
2018-07-09,0.021725673222835393
2018-07-10,-0.003989463493406638
2018-07-11,-0.011676110115141287
2018-07-12,0.00878052911713139
2018-07-13,-0.0015481614805941209
2018-07-16,0.0017180726738945666
2018-07-17,0.007043115375819822
2018-07-18,0.010593182299038845
2018-07-19,-0.010400136375112865
2018-07-20,-0.000251334244949236
2018-07-23,0.003602177226156372
2018-07-24,0.0019712328222964257
2018-07-25,0.004507604152561599
2018-07-26,-0.006700909602682687
2018-07-27,-0.006769922206088187
2018-07-30,-0.009591003779390674
2018-07-31,-0.0011128052972165618
2018-08-01,-0.002725179397085758
2018-08-02,0.004473015014802783
2018-08-03,-0.005900180216285695
2018-08-06,0.003435326739525239
2018-08-07,0.008348504470995987
2018-08-08,0.0016724982001306188
2018-08-09,-0.005072966177533483
2018-08-10,-0.005513774056605487
2018-08-13,-0.005165093695539482
2018-08-14,0.0024452497883022057
2018-08-15,-0.01436292217987148
2018-08-16,-0.0012511350618070634
2018-08-17,-0.005777708140596421
2018-08-20,0.002203856909445594
2018-08-21,0.010910998109383322
2018-08-22,0.006791772340966359
2018-08-23,-0.002501239605415627
2018-08-24,0.008635354652164768
2018-08-27,0.011177021227335188
2018-08-28,0.001216483054070797
2018-08-29,0.0015752588488520737
2018-08-30,-0.0042601944037402644
2018-08-31,-0.0013851145685971993
2018-09-04,-0.0015296464069791274
2018-09-05,-0.013211484124943749
2018-09-06,-0.009181127882837582
2018-09-07,-0.0001280998959483767
2018-09-10,0.002717389907674788
2018-09-11,0.0023832695640345412
2018-09-12,-0.0007971728207724384
2018-09-13,0.0015705774144761896
2018-09-14,0.00739463761242926
2018-09-17,-0.009954186057562358
2018-09-18,0.0066625527004497975
2018-09-19,0.012398930442426733
2018-09-20,0.004167380231672691
2018-09-21,-0.005359294478907199
2018-09-24,0.006280895149490805
2018-09-25,0.0009613376405738306
2018-09-26,-0.00016444256212761604
2018-09-27,0.001614705803114218
2018-09-28,-0.010752246618939847
2018-10-01,0.00651344614342313
2018-10-02,-0.005795128976678467
2018-10-03,0.010646711638461499
2018-10-04,-0.015167069375450115
2018-10-05,-0.018195167431206968
2018-10-09,-0.005119586869434616
2018-10-10,-0.027134673112475555
2018-10-11,0.006202110355595109
2018-10-12,0.01435808472483395
2018-10-15,-0.014058942664727157
2018-10-16,0.01306412477188348
2018-10-17,-0.0007795948083289715
2018-10-18,-0.019802961425271673
2018-10-19,-0.017100678139426756
2018-10-22,0.005580386998553598
2018-10-23,-0.0076059460557399575
2018-10-24,-0.04593222754886349
2018-10-25,0.028049255099908882
2018-10-26,-0.006668079317924413
2018-10-29,-0.020759755174969665
2018-10-30,0.011100473505648854
2018-10-31,0.024852324723527403
2018-11-01,0.019700581395465357
2018-11-02,-0.00317019739019489
2018-11-05,-0.011732469055247097
2018-11-06,0.0021448776599341073
2018-11-07,0.015326683521485748
2018-11-08,-0.005694848514308181
2018-11-09,-0.021306632632187007
2018-11-13,0.0019264770844287845
2018-11-14,0.0011259568488961131
2018-11-15,0.02241554051787877
2018-11-16,-0.011608687923522102
2018-11-19,-0.031642554444844415
2018-11-20,-0.004241686697176474
2018-11-21,0.01807055537507786
2018-11-23,-0.00516204875250635
2018-11-26,0.01826617329945132
2018-11-27,-0.0067988019466318625
2018-11-28,0.02214681584138677
2018-11-29,-0.0048921333103182415
2018-11-30,0.003872838161453722
2018-12-03,0.01756539368562062
2018-12-04,-0.029836151815835665
2018-12-06,-0.0032200894984311924
2018-12-07,-0.022169007176346123
2018-12-10,0.003675836800483591
2018-12-11,-0.003010690605017443
2018-12-12,0.013877036184078106
2018-12-13,-0.011611070168051343
2018-12-14,-0.009229103916896419
2018-12-17,0.0011129291088114932
2018-12-18,0.008585748845282282
2018-12-19,-0.017693264803703
2018-12-20,-0.00497698956603496
2018-12-21,-0.011664663713829196
2018-12-24,0.004764977565450159
2018-12-26,0.029948750968463902
2018-12-27,0.0042291315473987874
2018-12-28,-0.0027190856324100184
2018-12-31,0.004809889171555575
2019-01-02,0.012388581786662831
2019-01-03,-0.0300372610262949
2019-01-04,0.029308937140440548
2019-01-07,0.013116988041072144
2019-01-08,0.0025534759203275116
2019-01-09,0.01627683958158839
2019-01-10,-0.002535042189907433
2019-01-11,0.00037340715122726516
2019-01-14,0.0026424266841934014
2019-01-15,0.0032935426268926246
2019-01-16,0.0024895190825597177
2019-01-17,0.0034278778341520844
2019-01-18,0.008491845572962963
2019-01-22,-0.017448625758001556
2019-01-23,-0.008779923912838388
2019-01-24,0.008371828906608316
2019-01-25,0.018679456081689427
2019-01-28,-0.012822760934166294
2019-01-29,-0.008938442243134117
2019-01-30,0.01527536142924851
2019-01-31,-0.0005546167167118886
2019-02-01,0.0075018667685119575
2019-02-04,0.002901413892553331
2019-02-05,0.0038845979031949516
2019-02-06,0.005239781220280018
2019-02-07,-0.02155582982827842
2019-02-08,2.4700690918757866e-05
2019-02-11,0.002466829303443488
2019-02-12,0.01389210603857165
2019-02-13,0.0036169370947002864
2019-02-14,0.0037360734425700296
2019-02-15,0.003108966129792976
2019-02-19,-0.0011186108445149375
2019-02-20,0.004230666706989111
2019-02-21,-0.008467887180821138
2019-02-22,0.009164005185140274
2019-02-25,0.009150409682189269
2019-02-26,-0.001968485476248926
2019-02-27,-0.0003124425065742665
2019-02-28,-0.009654533082446994
2019-03-01,0.007035414472672265
2019-03-04,-0.006894188886005561
2019-03-05,-0.004831863596161166
2019-03-06,-0.00843506152770188
2019-03-07,-0.006518372073130474
2019-03-08,-0.002730758106704487
2019-03-11,0.009913984351382795
2019-03-12,0.0010382358383439934
2019-03-13,0.004216010471969043
2019-03-14,-0.000473413501054227
2019-03-15,0.0031564896938787957
2019-03-18,0.0035435649535244707
2019-03-19,0.008530228188099238
2019-03-20,0.0002835751389339918
2019-03-21,0.005399647331167292
2019-03-22,-0.029337740846724778
2019-03-25,-0.004244955022161493
2019-03-26,0.0004869926392221443
2019-03-27,-0.006489043961924004
2019-03-28,0.004324690422087727
2019-03-29,0.006767752317137471
2019-04-01,0.020334847975619796
2019-04-02,0.00054300485775698
2019-04-03,0.008344130034607409
2019-04-04,-0.004145603293266069
2019-04-05,0.0017256905546962319
2019-04-08,0.004485098616223775
2019-04-09,-0.005638569847458352
2019-04-10,0.006449909846256273
2019-04-11,-0.002585078543728276
2019-04-12,0.0020448084571725485
2019-04-15,-0.004555208599747456
2019-04-16,0.009240943702069314
2019-04-17,-0.004678482725815043
2019-04-18,0.0014713151414965267
2019-04-22,0.004011862677388362
2019-04-23,0.0021227471623719582
2019-04-24,-0.004698294563362801
2019-04-25,-0.00453901984009491
2019-04-26,-0.001581203371297045
2019-04-29,0.0032161725602889426
2019-04-30,-0.01145060890954896
2019-05-01,-0.002113566898350197
2019-05-02,0.00043682657409030673
2019-05-03,0.007965662948703784
2019-05-06,-0.004830881414887722
