Date,zero_beta_portfolio
2015-12-30,0.00040579480839807007
2015-12-31,-0.0030513118612197176
2016-01-04,0.0018359338934900243
2016-01-05,0.011425002189610798
2016-01-06,0.008433205137764032
2016-01-07,0.01576022098131509
2016-01-08,0.004160656019995543
2016-01-11,0.0008076569386231799
2016-01-12,0.005063742166802372
2016-01-13,0.008640638667268668
2016-01-14,0.00359967278221674
2016-01-15,0.005615456463555565
2016-01-19,-0.0012043110722613746
2016-01-20,-0.006049089254432922
2016-01-21,0.0019348534722296046
2016-01-22,0.004844271260353645
2016-01-25,0.015043223147868613
2016-01-26,0.004153661086091344
2016-01-27,0.0073230467827514354
2016-01-28,0.005582022224552499
2016-01-29,-0.010128285382054115
2016-02-01,0.016585593747493865
2016-02-02,0.003017099141542675
2016-02-03,0.0012461510743652867
2016-02-04,-0.010185695031453884
2016-02-05,0.003421970184753303
2016-02-08,0.020317256174799153
2016-02-09,0.001969131445025129
2016-02-10,-0.0038287378084006047
2016-02-11,0.013841375103273643
2016-02-12,-0.009453040650282784
2016-02-16,-0.0018753150228284728
2016-02-17,-0.0029288679729065348
2016-02-18,0.014353023932508377
2016-02-19,0.0213926348714798
2016-02-22,-0.011190821038390423
2016-02-23,0.006424504518837659
2016-02-24,-0.005171367079931424
2016-02-25,0.007955378381582322
2016-02-26,-0.0048301976935130045
2016-02-29,0.0020319743135768275
2016-03-01,-0.010775539938394163
2016-03-02,-0.00588950543241266
2016-03-03,-0.0027241107377095363
2016-03-04,-0.005585839288010004
2016-03-07,0.0056803577537775036
2016-03-08,0.0023846343838541395
2016-03-09,0.00010347238122369108
2016-03-10,0.004126239533905587
2016-03-11,-0.008505691520515522
2016-03-14,-0.00018818549011862537
2016-03-15,0.004350853247466604
2016-03-16,-0.011337546867913155
2016-03-17,-0.00750541925945441
2016-03-18,0.0006799245590217638
2016-03-21,0.006592127996501262
2016-03-22,-0.010851527154787207
2016-03-23,0.003964631550979237
2016-03-24,-5.5018619444998185e-05
2016-03-28,0.004538528883045041
2016-03-29,-0.0016363428235130952
2016-03-30,-0.00523125837362246
2016-03-31,-0.01086320368580838
2016-04-01,0.001512689912603617
2016-04-04,0.004151734336027193
2016-04-05,-0.004152175394422442
2016-04-06,2.5402879834682607e-05
2016-04-07,-0.000985489962378739
2016-04-08,0.0009006786007580501
2016-04-11,-0.007992235679812432
2016-04-12,-0.0034083976045886206
2016-04-13,-0.006757772754005357
2016-04-14,-0.005129532440467428
2016-04-15,0.007657557154131998
2016-04-18,0.00284535490843573
2016-04-19,-0.0026195414880367134
2016-04-20,-0.01176171021868906
2016-04-21,0.0045016456216592825
2016-04-22,-0.009560672000974517
2016-04-25,0.005132156877767623
2016-04-26,0.0017412289065636467
2016-04-27,-0.0011840537390119792
2016-04-28,0.006687784867105947
2016-04-29,0.00030627555865976196
2016-05-02,0.0020288213330111288
2016-05-03,0.005204876317323612
2016-05-04,0.009398539961211391
2016-05-05,0.0008599281069069864
2016-05-06,-0.006334568006142578
2016-05-09,0.015005055644996438
2016-05-10,0.001477498180322933
2016-05-11,-0.002817919256821032
2016-05-12,0.001205839953630207
2016-05-13,-0.005175329871743423
2016-05-16,0.0021567688833775966
2016-05-17,-0.0020536222222273513
2016-05-18,-0.008044373477205227
2016-05-19,0.005139328651469225
2016-05-20,-0.002503166303527725
2016-05-23,0.0022071258694418934
2016-05-24,-0.009229269374295404
2016-05-25,-0.0004170279747238868
2016-05-26,0.001314224600158212
2016-05-27,-0.006564035945170678
2016-05-31,0.006586584345859063
2016-06-01,-0.0012917058190148158
2016-06-02,0.005168979899480805
2016-06-03,0.00521359899136825
2016-06-06,0.0001975284740291279
2016-06-07,0.001682698907051318
2016-06-08,-0.0020166285449735527
2016-06-09,0.004818584955015923
2016-06-10,0.0032179783689599653
2016-06-13,0.0017546523028963903
2016-06-14,0.008885007023803765
2016-06-15,0.005719441028498232
2016-06-16,0.006617972211020315
2016-06-17,-0.003716195998007988
2016-06-20,-0.0076865490808542426
2016-06-21,-0.00011951039961418105
2016-06-22,0.005070183013862314
2016-06-23,-0.0038026717000767224
2016-06-24,0.007450174510649389
2016-06-27,0.018177427275000126
2016-06-28,0.004801473344022222
2016-06-29,0.0016857154986867188
2016-06-30,0.009742219233998192
2016-07-01,-0.007319918024032655
2016-07-05,0.008138897515746715
2016-07-06,-0.0008155260598803164
2016-07-07,-0.008178017482415869
2016-07-08,0.0023749071728185454
2016-07-11,0.0002346549353355387
2016-07-12,-0.015229312761621911
2016-07-13,0.005093931205299288
2016-07-14,-0.0014189875508026307
2016-07-15,-0.008825466747616487
2016-07-18,-0.0015480593613607292
2016-07-19,0.0087292711921468
2016-07-20,-0.015581801902073384
2016-07-21,-0.0003136571132740679
2016-07-22,0.008358122653502146
2016-07-25,-0.006890034141328576
2016-07-26,-0.002170554915370619
2016-07-27,-0.0033803841780178766
2016-07-28,-0.010132682436920226
2016-07-29,0.0011144252181791894
2016-08-01,0.004252481550183215
2016-08-02,-0.004038235684132135
2016-08-03,0.003078048921874276
2016-08-04,0.009221363723493725
2016-08-05,0.00464399252655911
2016-08-08,-0.004463126002365211
2016-08-09,0.00416724031234477
2016-08-10,-0.0006786954738526258
2016-08-11,0.0027249562035510408
2016-08-12,0.0032819310312575457
2016-08-15,-0.001738353704839596
2016-08-16,-0.008435125239719982
2016-08-17,-0.00113276471406093
2016-08-18,0.0019167397591710704
2016-08-19,-0.002383947395896066
2016-08-22,0.00020755768719697614
2016-08-23,-0.006732076974525935
2016-08-24,0.0020819291145848426
2016-08-25,-0.0018300756132173417
2016-08-26,-0.005761445388237977
2016-08-29,0.011322114981413138
2016-08-30,-0.007034611868486721
2016-08-31,0.004928260116835581
2016-09-01,0.006835539914650859
2016-09-02,0.004034204855543219
2016-09-06,-0.00013868644824324553
2016-09-07,0.0005973342923542018
2016-09-08,0.0010740158753753842
2016-09-09,-0.006961250190070414
2016-09-12,0.0008821114667623989
2016-09-13,-0.005184067800758072
2016-09-14,0.0022050871233031516
2016-09-15,-0.00028474966836443736
2016-09-16,-0.00604870682448528
2016-09-19,0.004359087595322531
2016-09-20,0.002225059251811261
2016-09-21,-7.927611926985513e-05
2016-09-22,0.002460781276117718
2016-09-23,-0.0031364934601512537
2016-09-26,-0.003055723816794412
2016-09-27,0.0008594788350664766
2016-09-28,-0.0015422476913237613
2016-09-29,0.005931753076103301
2016-09-30,-0.0027195849628610593
2016-10-03,0.0026571329279197913
2016-10-04,-0.00709465061334775
2016-10-05,-0.0008449362702676237
2016-10-06,-0.0049353800962371516
2016-10-07,0.0036552029444538543
2016-10-11,-0.0009422315717839237
2016-10-12,-0.0015617604638956963
2016-10-13,0.001240443383856639
2016-10-14,0.002015143584112567
2016-10-17,-0.002260185586089831
2016-10-18,-0.00933204941446416
2016-10-19,0.003718744482886153
2016-10-20,-0.003232453064000716
2016-10-21,0.007273947004913845
2016-10-24,-0.0024036750272454143
2016-10-25,0.004261000314406473
2016-10-26,0.003063952974952545
2016-10-27,0.005704967387990657
2016-10-28,0.0026127946916781482
2016-10-31,0.00020046099869725734
2016-11-01,-0.0021309240658962483
2016-11-02,-0.00026977701017114384
2016-11-03,-0.0022103527335843942
2016-11-04,-0.002053409915512662
2016-11-07,-0.0046985172865753825
2016-11-08,0.0038089592190167537
2016-11-09,0.004221447230325508
2016-11-10,-0.005124754203413978
2016-11-14,-0.0005566830857290844
2016-11-15,-0.004563065551524255
2016-11-16,0.00032993389946493057
2016-11-17,0.0014250044544168478
2016-11-18,-0.003582659682150819
2016-11-21,-0.00802274362366745
2016-11-22,-0.0044146641699916835
2016-11-23,0.0047513720354424634
2016-11-25,0.005395463884236302
2016-11-28,0.0007690069260869331
2016-11-29,0.00045254336460220316
2016-11-30,-0.006217398773513065
2016-12-01,-0.006223106198309062
2016-12-02,-0.009155695667741678
2016-12-05,-0.0002988982124991916
2016-12-06,0.0023693525918996603
2016-12-07,0.003078950491012718
2016-12-08,-0.0014459446749679223
2016-12-09,0.004133460176544783
2016-12-12,0.009098126486586776
2016-12-13,0.007052762049800028
2016-12-14,-0.0005264225590569472
2016-12-15,-0.0033811728053262376
2016-12-16,0.0025631972006809186
2016-12-19,0.0029761142912536303
2016-12-20,-0.006126710557424312
2016-12-21,-0.0069272916733344216
2016-12-22,0.002784392828043223
2016-12-23,0.00692581414582715
2016-12-27,0.0021753484866456753
2016-12-28,0.0025194546853324084
2016-12-29,0.010009798328073135
2016-12-30,0.001460715334556756
2017-01-03,-0.005281912932228536
2017-01-04,-0.0009977538227954465
2017-01-05,0.0107108709092201
2017-01-06,-0.0038218318630156363
2017-01-09,0.0007841085891202188
2017-01-10,0.001735867721332966
2017-01-11,-0.010630656212166356
2017-01-12,0.0061151590028009845
2017-01-13,0.0051029187181006845
2017-01-17,0.008462936545926475
2017-01-18,-0.0011523507304800824
2017-01-19,-0.007037864328275427
2017-01-20,-0.008392288681301166
2017-01-23,-0.0049784309847584465
2017-01-24,-0.005733337172707944
2017-01-25,0.007960299780128563
2017-01-26,0.004524136206164866
2017-01-27,0.002670791530033754
2017-01-30,0.0035049731123275893
2017-01-31,0.005910053844177071
2017-02-01,0.0003402456449200302
2017-02-02,-0.0003104330504283262
2017-02-03,0.0010668283237049373
2017-02-06,0.003294983240654734
2017-02-07,0.002071454038599279
2017-02-08,-0.0003830152402248904
2017-02-09,0.0011478219889581205
2017-02-10,-0.006719843040254323
2017-02-13,-0.0012933879693330075
2017-02-14,-0.005079161961924713
2017-02-15,0.004918234591343797
2017-02-16,0.004999155308448543
2017-02-17,0.007789991559589014
2017-02-21,0.0033270814785320577
2017-02-22,-0.003912739573367433
2017-02-23,-0.0052169191847865
2017-02-24,0.0032418747870177978
2017-02-27,-0.006134146049966916
2017-02-28,-0.006127042583140032
2017-03-01,-0.0019472193512735617
2017-03-02,0.0008240423947455337
2017-03-03,-0.002014698715734185
2017-03-06,-0.003704264765671369
2017-03-07,0.0008620561577290046
2017-03-08,0.0007521377128564708
2017-03-09,0.0026894890110142644
2017-03-10,0.008172734450831054
2017-03-13,-0.0012690484609651203
2017-03-14,0.0007459476944010019
2017-03-15,-0.0002081792668586015
2017-03-16,-0.004209859311962656
2017-03-17,0.005096726801663503
2017-03-20,0.0018510816885818123
2017-03-21,-0.0005736319487134491
2017-03-22,-0.0003725785352077931
2017-03-23,0.005430326949320013
2017-03-24,-0.0008623668932519131
2017-03-27,0.00042648939324017973
2017-03-28,0.004840015402904637
2017-03-29,-0.004289641353912418
2017-03-30,-0.004798970010773513
2017-03-31,-0.004388445129921382
2017-04-03,-0.0005204997053436573
2017-04-04,-0.0017750438559526638
2017-04-05,-0.005398893282165283
2017-04-06,-0.0033071544928896237
2017-04-07,-0.0018667056629112666
2017-04-10,0.0016075093693420554
2017-04-11,-0.0007824355887741324
2017-04-12,0.0073646241633096255
2017-04-13,-0.004431869773480125
2017-04-17,-0.00029388774386114976
2017-04-18,-0.006456580110609248
2017-04-19,-0.006254739097100484
2017-04-20,-0.009775943038631347
2017-04-21,-0.008709222781958192
2017-04-24,-0.0030473667150069527
2017-04-25,0.002068696840911326
2017-04-26,0.0010916668895969092
2017-04-27,0.0017634282299506215
2017-04-28,-0.003105435801745606
2017-05-01,0.0025693100431207765
2017-05-02,0.0074236470906190385
2017-05-03,0.004515144129468213
2017-05-04,0.0003747705340870312
2017-05-05,0.006744729338348243
2017-05-08,0.0013102903542451365
2017-05-09,0.0011149105434310217
2017-05-10,0.0022087019865847522
2017-05-11,-0.0020265812421224045
2017-05-12,-0.005874706637775937
2017-05-15,0.0010888396339128461
2017-05-16,-0.005269963827076659
2017-05-17,-0.000913424086207701
2017-05-18,0.008746447366856732
2017-05-19,0.006760575411074089
2017-05-22,0.008578909721379754
2017-05-23,0.0004571383150594976
2017-05-24,0.007721144578799631
2017-05-25,0.002876843529617524
2017-05-26,-0.0045347532268899616
2017-05-30,0.0002144713553887054
2017-05-31,0.006832249584102743
2017-06-01,0.004339863577061489
2017-06-02,0.0020141993377148495
2017-06-05,-0.002515459578722302
2017-06-06,0.0010744200758582186
2017-06-07,0.011864323858221478
2017-06-08,-0.00931535204931392
2017-06-09,-0.0035266278030394
2017-06-12,-0.0039458951966777275
2017-06-13,0.0006765562916823976
2017-06-14,-0.0005071219690030239
2017-06-15,-0.005223878993491186
2017-06-16,0.0014366795463128907
2017-06-19,0.0030048667726842076
2017-06-20,-0.004120865721660542
2017-06-21,0.006655855090117095
2017-06-22,-0.00032755716288447427
2017-06-23,-0.0013068849981875482
2017-06-26,0.0035299708085798766
2017-06-27,-0.008360707515144724
2017-06-28,0.004140963283361548
2017-06-29,-0.010604881930028922
2017-06-30,0.0021117644614320873
2017-07-03,-0.0027537161199557097
2017-07-05,-0.002291593852648272
2017-07-06,-0.009660054842274165
2017-07-07,0.00024298048079399883
2017-07-10,-0.011667136690920597
2017-07-11,0.0035330254024867687
2017-07-12,-0.005701124549941764
2017-07-13,-0.00195410080056554
2017-07-14,-0.0023996452870493437
2017-07-17,-0.00420571275041152
2017-07-18,-0.004622458534678325
2017-07-19,-0.009771197285548627
2017-07-20,-0.003741242411336259
2017-07-21,-0.006181278037289809
2017-07-24,-0.009211328676949468
2017-07-25,0.006049192774889785
2017-07-26,-0.011532679674237772
2017-07-27,0.0025554533165187666
2017-07-28,0.0022494159270581753
2017-07-31,0.007882242056874161
2017-08-01,-0.0004687317205591634
2017-08-02,-0.0012293177411754682
2017-08-03,0.002231386232278634
2017-08-04,-0.0027991151961689474
2017-08-07,0.002330747613008387
2017-08-08,-0.0037751180035434095
2017-08-09,0.0016640756582458679
2017-08-10,0.0008434069499361165
2017-08-11,-0.0034140414749330304
2017-08-14,0.0043951938886472785
2017-08-15,0.0005123071664010567
2017-08-16,-0.0014583885687055966
2017-08-17,0.001528992058639913
2017-08-18,-0.007651586277673584
2017-08-21,0.00707520221927509
2017-08-22,-0.005260828900012905
2017-08-23,-0.004694979482517402
2017-08-24,-0.009374041146802316
2017-08-25,-0.0009865377262551747
2017-08-28,0.002895868691098212
2017-08-29,0.0030846056920616474
2017-08-30,0.003947290840227365
2017-08-31,0.002128970903718342
2017-09-01,-0.003155078816879756
2017-09-05,0.0035188894225062057
2017-09-06,0.0006343186324587372
2017-09-07,0.004752794688284904
2017-09-08,0.006505855254014799
2017-09-11,-0.002998411987553431
2017-09-12,0.0007426950039075961
2017-09-13,-0.003643706453924243
2017-09-14,0.002182537872930391
2017-09-15,0.0014320616590606295
2017-09-18,-0.0006411943600825676
2017-09-19,-0.00035053599729006283
2017-09-20,0.0025270818191621648
2017-09-21,-0.002072437425893742
2017-09-22,-0.0022093571419948576
2017-09-25,-0.004883406961815769
2017-09-26,-0.003752334117578078
2017-09-27,-0.005540105362718815
2017-09-28,-0.0015666410120633637
2017-09-29,0.0014442189598754256
2017-10-02,0.008619895668856308
2017-10-03,0.004222508605707095
2017-10-04,-0.0031305456806476535
2017-10-05,-0.0023774531198213766
2017-10-06,-0.001227699496525744
2017-10-10,0.011157520607505064
2017-10-11,0.009332076461421522
2017-10-12,0.0037880165481058263
2017-10-13,0.000232471017162823
2017-10-16,-0.0075319216701468005
2017-10-17,0.0023133577869445
2017-10-18,0.001381724769929574
2017-10-19,0.010465776163979534
2017-10-20,-0.0005839867647135901
2017-10-23,-0.0009051698095075108
2017-10-24,-0.004078956155877105
2017-10-25,-0.011559237303156411
2017-10-26,6.807535609887079e-06
2017-10-27,-0.002988029898688626
2017-10-30,0.000866402249499355
2017-10-31,0.005563522533365754
2017-11-01,-0.007835867392426577
2017-11-02,-0.0036270126155743773
2017-11-03,-0.0056493666704263605
2017-11-06,-0.007734152127066961
2017-11-07,0.0020538134984649545
2017-11-08,0.001979709028157269
2017-11-09,0.003211741198765307
2017-11-10,0.00461884550023031
2017-11-13,0.004115828205259712
2017-11-14,0.0036806806587268413
2017-11-15,-0.005918451244977078
2017-11-16,0.010132262248683445
2017-11-17,-0.011291527876300672
2017-11-20,0.007314075588063882
2017-11-21,0.006356845475535109
2017-11-22,0.007430862249334425
2017-11-24,0.003215192107651353
2017-11-27,0.007746743110087834
2017-11-28,0.009312936010998973
2017-11-29,0.017401231377272047
2017-11-30,0.0036465144543778127
2017-12-01,0.0026686697198547537
2017-12-04,0.004400764783540089
2017-12-05,0.001963901692022211
2017-12-06,-0.001732626414269214
2017-12-07,-0.0025746195218999753
2017-12-08,-0.0003117347624743993
2017-12-11,0.006097691866486695
2017-12-12,-0.002029497327616837
2017-12-13,0.0029694919000725706
2017-12-14,0.0006555988815888308
2017-12-15,0.0010247010078498055
2017-12-18,0.0017658409589256714
2017-12-19,0.004751006686188031
2017-12-20,-0.00323521837656829
2017-12-21,-0.0022119053129558753
2017-12-22,0.0038523773606631588
2017-12-26,0.0005548891080676327
2017-12-27,0.0022522229984922116
2017-12-28,-0.001968815986968784
2017-12-29,-0.0013600277829931996
2018-01-02,0.0017666245200091742
2018-01-03,-0.0018488677470891019
2018-01-04,0.012121896974479462
2018-01-05,-0.002949663338071507
2018-01-08,-0.0010684354430971123
2018-01-09,-0.0019367036425364215
2018-01-10,-0.009217416775064189
2018-01-11,-0.00030008157149410166
2018-01-12,-0.008176761871123109
2018-01-16,-0.0004395488495792385
2018-01-17,0.0050454454169125175
2018-01-18,-0.002428801329270515
2018-01-19,0.007743223197506408
2018-01-22,0.00014380021050523135
2018-01-23,-0.0012563268648696697
2018-01-24,0.004588283411856559
2018-01-25,0.0010159566545963137
2018-01-26,-0.002356454773730939
2018-01-29,0.012376309649872824
2018-01-30,0.008280273236470475
2018-01-31,0.0017777701393209215
2018-02-01,0.0004364620496608186
2018-02-02,-0.01166190413915882
2018-02-05,-0.012432418120974677
2018-02-06,-0.0018203468674652349
2018-02-07,0.007848246340166985
2018-02-08,-0.008781543458964926
2018-02-09,0.008664430802278323
2018-02-12,-0.0018614749631201304
2018-02-13,0.00410524110577265
2018-02-14,0.0013224669510048276
2018-02-15,-0.0036226331092467983
2018-02-16,0.00045285225471171483
2018-02-20,-0.010432718021944261
2018-02-21,-0.0004944561179275565
2018-02-22,-0.00024676109396095275
2018-02-23,0.011201749312488825
2018-02-26,-0.0006318617666321293
2018-02-27,-0.005132329797139508
2018-02-28,-0.00478324119884999
2018-03-01,-0.005527241045108699
2018-03-02,0.0010622780753520137
2018-03-05,0.007444746324389955
2018-03-06,0.007187422141400184
2018-03-07,0.0034374051755246744
2018-03-08,-0.0007421941073300562
2018-03-09,-0.0005781958843734575
2018-03-12,-0.003902939656910475
2018-03-13,0.0010643826326635474
2018-03-14,-0.0015698750885619662
2018-03-15,-0.0008094533722403357
2018-03-16,0.004249500656368989
2018-03-19,-0.000682790587926216
2018-03-20,-0.0031551649909936697
2018-03-21,-0.008451708345706369
2018-03-22,0.0004497467023321048
2018-03-23,0.0029269819815655874
2018-03-26,0.007249960977137371
2018-03-27,0.0006554151392250752
2018-03-28,0.013269628327439125
2018-03-29,-0.002694076825707255
2018-04-02,-0.003031257362374592
2018-04-03,0.002429237815015127
2018-04-04,0.004827830785235515
2018-04-05,-0.000752161828777946
2018-04-06,-0.0069326909037334085
2018-04-09,-0.002209303340073907
2018-04-10,0.0014084853895067306
2018-04-11,0.0006073022991100331
2018-04-12,-0.00042742974008665044
2018-04-13,0.007419756425479628
2018-04-16,0.0016800677373424297
2018-04-17,-0.0023502491074377757
2018-04-18,-0.008490379081329586
2018-04-19,0.004861914039873672
2018-04-20,0.00026549052645652394
2018-04-23,0.0049920296027638105
2018-04-24,0.003906714003847039
2018-04-25,-0.0032195524257406186
2018-04-26,0.014617331050316512
2018-04-27,-0.006718187930072304
2018-04-30,0.005362470380813615
2018-05-01,-0.0038080118696509607
2018-05-02,-0.007848926283026489
2018-05-03,0.0073197323601989946
2018-05-04,-0.001056142930919286
2018-05-07,-0.0036846824955992356
2018-05-08,0.005071673225565166
2018-05-09,0.006240070727620319
2018-05-10,0.002364521059862426
2018-05-11,-0.0010825357857455668
2018-05-14,-0.0033197060666859484
2018-05-15,0.005748749499832641
2018-05-16,0.006478241751554276
2018-05-17,-0.004499318935591598
2018-05-18,-0.004009793478443914
2018-05-21,0.009564842759551691
2018-05-22,-0.013361721846002286
2018-05-23,0.0019551246276735637
2018-05-24,-0.0004697677311743959
2018-05-25,0.007001808411264887
2018-05-29,-0.004551594261422262
2018-05-30,0.006718918634686327
2018-05-31,-0.01113600488878085
2018-06-01,-0.008161245986720725
2018-06-04,0.0004237730127258033
2018-06-05,0.0022751456902309697
2018-06-06,0.0031479175566016824
2018-06-07,0.010356288368678997
2018-06-08,0.0071695607927757
2018-06-11,0.008739309815649979
