Date,AMD
2016-09-07,0.00633176917547512
2016-09-08,0.002020684657787889
2016-09-09,-0.0030504472778688993
2016-09-12,0.004389220135809285
2016-09-13,-0.005953164608267836
2016-09-14,-0.0006793328543314083
2016-09-15,0.00536444399741828
2016-09-16,-0.0044234370917567165
2016-09-19,0.00024337090701788454
2016-09-20,-0.0021731605460354386
2016-09-21,0.0042312778628147245
2016-09-22,0.0015896570509158648
2016-09-23,-0.005104139820687382
2016-09-26,-0.006019838581843332
2016-09-27,0.008618710692942245
2016-09-28,0.010611213827068441
2016-09-29,-0.00015369301859408276
2016-09-30,0.009198104916498702
2016-10-03,0.0072889215214572796
2016-10-04,0.007335038564281013
2016-10-05,0.015172572621308646
2016-10-06,-0.0026098115510842035
2016-10-07,-0.008972123544339851
2016-10-11,-0.008946702267790171
2016-10-12,-0.008494552628951966
2016-10-13,-0.012231037597162708
2016-10-14,0.0012675408025450375
2016-10-17,-0.003727840256719726
2016-10-18,0.006977308213617204
2016-10-19,0.01321595406156571
2016-10-20,0.0052074242076344986
2016-10-21,-0.00019242980243687892
2016-10-24,0.0025062823097982104
2016-10-25,-0.008137181499741691
2016-10-26,0.006678410465374237
2016-10-27,0.005316262152596368
2016-10-28,-0.00367894613882221
2016-10-31,-0.0080678811187442
2016-11-01,0.003986433648062476
2016-11-02,-0.014468041683783574
2016-11-03,-0.0018269629520170565
2016-11-04,0.0066275506282831445
2016-11-07,0.012203616144186868
2016-11-08,-0.004464884665321466
2016-11-09,0.033189393040830385
2016-11-10,0.019578044807280155
2016-11-14,0.007978945650906167
2016-11-15,0.004910225140038807
2016-11-16,-0.004876172646260305
2016-11-17,0.007488799218839433
2016-11-18,0.001414077381128187
2016-11-21,0.006790050039796676
2016-11-22,-0.006622711193524645
2016-11-23,0.009268168253887753
2016-11-25,-0.00615156349557336
2016-11-28,-0.014627608176722155
2016-11-29,-0.006220245590378832
2016-11-30,0.025340621677979118
2016-12-01,-0.0034199303816483577
2016-12-02,-0.004593116579813706
2016-12-05,0.011400537314209442
2016-12-06,0.007644982343454658
2016-12-07,0.007965126410199256
2016-12-08,0.006304985248326411
2016-12-09,-0.007799066612279792
2016-12-12,-0.012642285694021569
2016-12-13,-0.0011952602496159014
2016-12-14,0.003497892374490325
2016-12-15,0.0027539470674977015
2016-12-16,-0.01088743500725106
2016-12-19,-0.001949480514879278
2016-12-20,0.005884885336865131
2016-12-21,0.001473759384992159
2016-12-22,-0.00436379030735543
2016-12-23,0.0024746200867125337
2016-12-27,0.0052724263150464275
2016-12-28,-0.007701282195513308
2016-12-29,-0.00860984332305732
2016-12-30,-0.0020438322195589025
2017-01-03,0.011939938577464376
2017-01-04,0.010151717852795405
2017-01-05,-0.006545540673011444
2017-01-06,0.0030190430733204442
2017-01-09,0.0038522529848471917
2017-01-10,0.007060543539568434
2017-01-11,0.005843875736779783
2017-01-12,-0.006666090130599256
2017-01-13,0.007187083797985694
2017-01-17,-0.01936742584344151
2017-01-18,0.004858086748798183
2017-01-19,0.0018443377476184877
2017-01-20,0.0032275478339504173
2017-01-23,-0.0017370574407990147
2017-01-24,0.01492190115389097
2017-01-25,0.00999768380849857
2017-01-26,-0.003099357591306945
2017-01-27,0.0010487362601520611
2017-01-30,-0.00959692833301306
2017-01-31,-0.0066096081176046685
2017-02-01,0.009798629190474716
2017-02-02,-0.006852884477650125
2017-02-03,0.009987655747098976
2017-02-06,9.889656390431475e-05
2017-02-07,-0.005759080670713929
2017-02-08,-0.006294387277188493
2017-02-09,0.007995488945247011
2017-02-10,0.003560859389077556
2017-02-13,0.004288614842123727
2017-02-14,0.004939455760072378
2017-02-15,0.003697708592525803
2017-02-16,-0.009808251187262106
2017-02-17,0.00021177729045795957
2017-02-21,0.0001909603765436448
2017-02-22,-0.004463800425899385
2017-02-23,-0.007355190446928258
2017-02-24,-0.009373743323153633
2017-02-27,0.008855818116329853
2017-02-28,-0.00638679953872665
2017-03-01,0.02412662534312589
2017-03-02,-0.013478124535968167
2017-03-03,0.00556837779941149
2017-03-06,-0.0018682751961919056
2017-03-07,-0.0031586054830356532
2017-03-08,0.0027323724317002323
2017-03-09,-0.0007747361105001004
2017-03-10,0.001575278288196584
2017-03-13,0.0032374845344342413
2017-03-14,-0.004984229416180503
2017-03-15,0.0001255806314898831
2017-03-16,0.0035959103294232195
2017-03-17,-0.006373918368956025
2017-03-20,-0.001357552621127682
2017-03-21,-0.024459972121559138
2017-03-22,0.0020307336261922836
2017-03-23,6.049698875235283e-05
2017-03-24,-0.0003609914994781358
2017-03-27,-0.0002661336232701499
2017-03-28,0.00895767470110364
2017-03-29,0.004694601929020786
2017-03-30,0.0070289998303988575
2017-03-31,-4.7836302099360495e-05
2017-04-03,-0.005146585750258067
2017-04-04,0.0004591849987669863
2017-04-05,-0.008145780623093079
2017-04-06,0.00702970805258139
2017-04-07,0.0012770455907152958
2017-04-10,-0.0032138373799622316
2017-04-11,-0.0010853260810046405
2017-04-12,-0.013567681715778584
2017-04-13,-0.00679074428856
2017-04-17,0.004328014081894431
2017-04-18,-0.006357258751010012
2017-04-19,0.0019521002044630173
2017-04-20,0.013281898899190655
2017-04-21,-0.005337585113123337
2017-04-24,0.013362652867221525
2017-04-25,0.0071867299278866705
2017-04-26,0.005613515405375325
2017-04-27,0.001302487596448805
2017-04-28,-0.004451920746214262
2017-05-01,0.007401891591110206
2017-05-02,-0.002726658881659287
2017-05-03,0.0004658819115479296
2017-05-04,-0.00445575139212954
2017-05-05,0.0028127406535453483
2017-05-08,-0.00021176160830474857
2017-05-09,0.0038814980365696606
2017-05-10,0.0029329828352968406
2017-05-11,-0.0018800083432973375
2017-05-12,-0.0032243213051452867
2017-05-15,0.00887144866027735
2017-05-16,0.010723151047823596
2017-05-17,-0.03093517347558617
2017-05-18,0.0005751524785763207
2017-05-19,0.009827039912054102
2017-05-22,0.0004905251743538763
2017-05-23,0.00202926989390171
2017-05-24,-0.001545266966497594
2017-05-25,-0.00543667381926832
2017-05-26,0.000256395968500928
2017-05-30,-0.0027734981105941615
2017-05-31,-0.006927427387048528
2017-06-01,0.004384203102107463
2017-06-02,-0.0009722349527946923
2017-06-05,8.015486362191989e-05
2017-06-06,0.001733024069713209
2017-06-07,-0.001340477641441431
2017-06-08,0.015299810998323353
2017-06-09,-0.0053718516079234715
2017-06-12,-0.0028772122527192384
2017-06-13,0.006172858081433474
2017-06-14,-0.010708264577473491
2017-06-15,-0.005007197565975118
2017-06-16,0.00506781811026717
2017-06-19,0.010960774064018918
2017-06-20,-0.008516597855786096
2017-06-21,0.0016312903694493312
2017-06-22,0.0020033855898667907
2017-06-23,0.0038524176331718703
2017-06-26,-0.003477690249308754
2017-06-27,-0.0047353034500400605
2017-06-28,0.013567776790467351
2017-06-29,0.0012037775381885992
2017-06-30,0.0007378214193491119
2017-07-03,0.0019457006321550608
2017-07-05,0.009609680875685075
2017-07-06,-0.0009611627809311234
2017-07-07,0.005982603472833914
2017-07-10,0.011525044107853231
2017-07-11,0.003909392619775104
2017-07-12,0.003780246511891722
2017-07-13,0.0020157443071207454
2017-07-14,0.0001539980712873517
2017-07-17,-0.0017959670890758134
2017-07-18,0.00035619173617203225
2017-07-19,0.007865386864003246
2017-07-20,-0.004224606205153093
2017-07-21,-0.003985606711974494
2017-07-24,0.00724868462155272
2017-07-25,0.0063107008773413175
2017-07-26,-0.0029577906897980968
2017-07-27,-0.012754559113425393
2017-07-28,-0.001305146864808213
2017-07-31,-0.0036020188015277346
2017-08-01,-0.0017994110920464342
2017-08-02,-0.0005799986814220201
2017-08-03,-0.001481592124780455
2017-08-04,0.009007576784504553
2017-08-07,0.004132105318442051
2017-08-08,-0.002496752650353425
2017-08-09,-0.004006442674757002
2017-08-10,-0.020337450294286335
2017-08-11,0.004434452378947703
2017-08-14,0.00930917448004463
2017-08-15,0.0011821650912881014
2017-08-16,-0.0014185568477002248
2017-08-17,-0.015724930493273774
2017-08-18,0.002328462927607154
2017-08-21,-0.0061925845739839915
2017-08-22,0.012232489144271831
2017-08-23,-0.0032654776287693804
2017-08-24,0.006449120831936985
2017-08-25,-0.0020728212550805074
2017-08-28,0.002907824198125843
2017-08-29,0.00029136897252530125
2017-08-30,0.012440215095155078
2017-08-31,0.0029523290744547116
2017-09-01,0.004905805963344473
2017-09-05,-0.013841385060298248
2017-09-06,0.0005363072596541634
2017-09-07,-0.0052086237061305905
2017-09-08,-0.004037987018765585
2017-09-11,0.009935984289293185
2017-09-12,0.009931639289876167
2017-09-13,0.001670992258451456
2017-09-14,-0.003495444972428267
2017-09-15,0.0023342852671553787
2017-09-18,0.010174854807618232
2017-09-19,0.008918319721451046
2017-09-20,0.00477919125808261
2017-09-21,0.0029877100021411087
2017-09-22,0.0052811573106772945
2017-09-25,-0.01564942458293895
2017-09-26,6.717275092331295e-05
2017-09-27,0.019015756446568062
2017-09-28,-0.0031096461715899287
2017-09-29,0.003899235600679503
2017-10-02,0.0028823142086301353
2017-10-03,0.004318455802392808
2017-10-04,-0.0025105197894771196
2017-10-05,0.005366869008727869
2017-10-06,0.004088333115084795
2017-10-10,-0.004171224639600423
2017-10-11,-0.00016256713132386125
2017-10-12,-0.002991216793188426
2017-10-13,0.002793855148987551
2017-10-16,0.004614324002719106
2017-10-17,-0.0050160294405835444
2017-10-18,0.003185008931613395
2017-10-19,-0.0027598275050274026
2017-10-20,0.0081995894708773
2017-10-23,-0.005399492628578529
2017-10-24,0.008040845832958356
2017-10-25,-0.007231220205346653
2017-10-26,0.007960626677159317
2017-10-27,0.013383739250536306
2017-10-30,-0.0008394444085846643
2017-10-31,0.0002824090815447002
2017-11-01,-0.00179398974313778
2017-11-02,-0.0038729426556682947
2017-11-03,0.008396499989023828
2017-11-06,0.006640902953852305
2017-11-07,-0.011261409091468624
2017-11-08,-0.002090443578833594
2017-11-09,-0.010788123448498329
2017-11-10,-0.00021278852094927742
2017-11-13,-0.0007028932882590247
2017-11-14,-0.005685346081736193
2017-11-15,0.0030568558523794073
2017-11-16,0.008656635496923783
2017-11-17,9.023875472994203e-05
2017-11-20,0.005532836386300775
2017-11-21,0.004457145189428768
2017-11-22,-0.0001234879334407336
2017-11-24,0.0016899291656124746
2017-11-27,-0.005544415564642289
2017-11-28,0.006694980968684554
2017-11-29,-0.015912356971474164
2017-11-30,0.0017587291638944454
2017-12-01,-0.006034985535071611
2017-12-04,-0.007549268884027013
2017-12-05,0.0011369135943752997
2017-12-06,0.00020860297130445002
2017-12-07,0.013440586162944754
2017-12-08,0.00325202520338347
2017-12-11,-0.0003964882617954336
2017-12-12,0.0013771885008973042
2017-12-13,-0.002851037232174945
2017-12-14,-0.00456307852329987
2017-12-15,0.005650689837023243
2017-12-18,0.01411401618782895
2017-12-19,0.003946567377837033
2017-12-20,0.006923687007307671
2017-12-21,0.005526458726009838
2017-12-22,-0.0029731854488537317
2017-12-26,-0.003087154773980131
2017-12-27,-0.0005303779155281713
2017-12-28,8.087342006309929e-06
2017-12-29,-0.004955161456386941
2018-01-02,0.018527692132900946
2018-01-03,0.010426962670910594
2018-01-04,0.007809087817565858
2018-01-05,0.0042787488034366885
2018-01-08,0.0035621352853710702
2018-01-09,0.003012918882780655
2018-01-10,0.005809004135700223
2018-01-11,0.014098180362733227
2018-01-12,0.009099312944938449
2018-01-16,-0.011065760226035674
2018-01-17,0.0036377825508733634
2018-01-18,0.001103917040875843
2018-01-19,0.0026564369516152535
2018-01-22,0.0038284660647789136
2018-01-23,0.0020623564624480516
2018-01-24,-0.0043345112224233776
2018-01-25,-0.007707372748246354
2018-01-26,0.015568327404665462
2018-01-29,0.002633201441063003
2018-01-30,-0.01413202287277502
2018-01-31,-0.005112405912199285
2018-02-01,0.008232429343230933
2018-02-02,-0.013412588834998754
2018-02-05,-0.01816329179044169
2018-02-06,0.021356254048059256
2018-02-07,-0.002714260963971025
2018-02-08,-0.02554134462708825
2018-02-09,0.006135024675499739
2018-02-12,0.012591240317476448
2018-02-13,-0.0004630068883372004
2018-02-14,0.020222158590327475
2018-02-15,-0.003088610686050793
2018-02-16,-0.004687168264221577
2018-02-20,0.009565042827671573
2018-02-21,0.0029241372669441624
2018-02-22,-0.0037322097423634205
2018-02-23,0.002861463313322314
2018-02-26,0.006241177932815726
2018-02-27,0.00015781319168392885
2018-02-28,-0.004996455061335572
2018-03-01,-0.010631582496383091
2018-03-02,0.006264368793017503
2018-03-05,0.0004743225138178087
2018-03-06,0.005885315216979595
2018-03-07,0.006296288206895477
2018-03-08,-0.0021296276751257654
2018-03-09,0.013719133788569298
2018-03-12,-0.002913647275347226
2018-03-13,-0.007660726246879716
2018-03-14,-0.0032555702579114285
2018-03-15,-0.0009779720776388447
2018-03-16,-0.0013835643441354952
2018-03-19,-0.007453313523485525
2018-03-20,0.006368196594082911
2018-03-21,0.007879935211303861
2018-03-22,-0.024651171968102053
2018-03-23,-0.015484296112168092
2018-03-26,0.019172558658530577
2018-03-27,-0.029957941581340936
2018-03-28,-0.015122544123679
2018-03-29,0.01254090825225492
2018-04-02,-0.01485688645618031
2018-04-03,0.0047910070405345045
2018-04-04,0.0038556852063625045
2018-04-05,0.003956739533374025
2018-04-06,-0.01889876133499466
2018-04-09,0.0024210138119610046
2018-04-10,0.022244408897862306
2018-04-11,-0.00448676984669899
2018-04-12,0.017109328726656527
2018-04-13,-0.009645459057101905
2018-04-16,-0.0006010921836539923
2018-04-17,0.007373269951266657
2018-04-18,0.008536444858697666
2018-04-19,0.00028302701241367766
2018-04-20,0.0009579811227786745
2018-04-23,-0.005583809631490931
2018-04-24,-0.020135663356732388
2018-04-25,-4.2877789013242955e-05
2018-04-26,0.009804074078085758
2018-04-27,-0.009027570138471195
2018-04-30,-0.0038181453001769564
2018-05-01,0.0021012451761338717
2018-05-02,0.00025847631022545003
2018-05-03,-0.0020410309404520453
2018-05-04,0.008026651396095118
2018-05-07,0.006682008086478827
2018-05-08,0.012342446023304397
2018-05-09,0.009739072574848706
2018-05-10,0.0036644453678728464
2018-05-11,0.002561036232700498
2018-05-14,0.0034109873926008788
2018-05-15,0.0013638283844786903
2018-05-16,0.006762940034411277
2018-05-17,0.0035890274721096585
2018-05-18,0.0015266465623462
2018-05-21,0.0007318915044373861
2018-05-22,-0.0013627255818905747
2018-05-23,-0.002769050741708392
2018-05-24,-0.0018677392884007158
2018-05-25,-0.005598499266803603
2018-05-29,-0.010868933318314544
2018-05-30,0.002899561796078247
2018-05-31,-0.0001272471266710387
2018-06-01,0.016602065454497168
2018-06-04,0.0008486310095022999
2018-06-05,0.006710537186349703
2018-06-06,0.013477547875742651
2018-06-07,-0.008368919695361833
2018-06-08,-0.001467464321575995
2018-06-11,-0.0013458420662278048
2018-06-12,-0.0016327729824584187
2018-06-13,0.004938043925133846
2018-06-14,-0.0024988164753954804
2018-06-15,-0.0069297731014046505
2018-06-18,0.0021476292861366624
2018-06-19,-0.011484192096758827
2018-06-20,0.0009562577047226909
2018-06-21,-0.0097136935289941
2018-06-22,-0.01104198022240717
2018-06-25,-0.022559693460995067
2018-06-26,0.001162856619726376
2018-06-27,-0.011597047008044098
2018-06-28,0.0007435761907254477
2018-06-29,0.003468633322263069
2018-07-02,0.0067334991194511395
2018-07-03,-0.01241057986098303
2018-07-05,0.00107484954102126
2018-07-06,0.004801029964430035
2018-07-09,0.021274383697050585
2018-07-10,-0.0040791849891807595
2018-07-11,-0.010939948561762941
2018-07-12,0.009545914388575388
2018-07-13,-0.0013560148826871844
2018-07-16,0.001027082784903731
2018-07-17,0.007305409481516611
2018-07-18,0.010070481200255
2018-07-19,-0.010624092439114049
2018-07-20,0.001007916150017113
2018-07-23,0.002889281284268595
2018-07-24,0.0011882944750598455
2018-07-25,0.0066741063332832916
2018-07-26,-0.00880849323010403
2018-07-27,-0.008433024785586024
2018-07-30,-0.010839674228609368
2018-07-31,-0.0011029380298336559
2018-08-01,-0.001758080456292576
2018-08-02,0.006028638979800977
2018-08-03,-0.006394979680740644
2018-08-06,0.0038599302403697234
2018-08-07,0.008749208533755739
2018-08-08,0.002826454224783172
2018-08-09,-0.0039233759660558965
2018-08-10,-0.005048130975963414
2018-08-13,-0.00537528568634485
2018-08-14,0.0021300911091769632
2018-08-15,-0.016518771059720102
2018-08-16,-0.001559608590260688
2018-08-17,-0.005523025407515125
2018-08-20,0.002183812343220976
2018-08-21,0.011467950683284097
2018-08-22,0.006601793418151159
2018-08-23,-0.002168741272830457
2018-08-24,0.009182319103086228
2018-08-27,0.011565119728632289
2018-08-28,0.001499022157621746
2018-08-29,0.0018161490983725054
2018-08-30,-0.004508321327595969
2018-08-31,-7.959298380801581e-05
2018-09-04,-0.00196094716629545
2018-09-05,-0.014910740238505847
2018-09-06,-0.00984757551911039
2018-09-07,4.914353677319596e-05
2018-09-10,0.003141483966960717
2018-09-11,0.002398790205681152
2018-09-12,-0.0002679977174562236
2018-09-13,0.002597156626271857
2018-09-14,0.007956447986587097
2018-09-17,-0.011626873081035313
2018-09-18,0.007140441345418663
2018-09-19,0.012211964574095801
2018-09-20,0.004477425559325899
2018-09-21,-0.005511731550636917
2018-09-24,0.0069100998921133115
2018-09-25,0.0013433491822786776
2018-09-26,-0.00034816547521266707
2018-09-27,0.0021241685697348813
2018-09-28,-0.010811729213019717
2018-10-01,0.006245700824413298
2018-10-02,-0.006076259670517376
2018-10-03,0.010926780616940423
2018-10-04,-0.015930931455470303
2018-10-05,-0.018001977925432053
2018-10-09,-0.005042359957534557
2018-10-10,-0.02861720647772881
2018-10-11,0.006464844216929791
2018-10-12,0.016377725497013773
2018-10-15,-0.013229212531790383
2018-10-16,0.014253685771114294
2018-10-17,-0.0010942762177287202
2018-10-18,-0.02102698098490391
2018-10-19,-0.01911169117170268
2018-10-22,0.006026176067915805
2018-10-23,-0.009244338407549147
2018-10-24,-0.049281927675798726
2018-10-25,0.027857280804590823
2018-10-26,-0.008678146717297816
2018-10-29,-0.023991078582277805
2018-10-30,0.013390676701162734
2018-10-31,0.025855317895189557
2018-11-01,0.020921687485604624
2018-11-02,-0.0034218143967539826
2018-11-05,-0.01193655953227413
2018-11-06,0.0014402976037116311
2018-11-07,0.01619521062330432
2018-11-08,-0.007543762065019189
2018-11-09,-0.023444060846163944
2018-11-13,-7.673671786259575e-05
2018-11-14,-0.00012776972621181357
2018-11-15,0.019974062167567582
2018-11-16,-0.008628877999292453
2018-11-19,-0.035800438695111715
2018-11-20,-0.0037674182490525076
2018-11-21,0.020100482875206507
2018-11-23,-0.004876445142694847
2018-11-26,0.020713650719687064
2018-11-27,-0.005538606527864874
2018-11-28,0.023440468403024255
2018-11-29,-0.005198398059348633
2018-11-30,0.0024068300117341037
2018-12-03,0.019515063831987506
2018-12-04,-0.029048351765026646
2018-12-06,-0.0014728774088896156
2018-12-07,-0.024409493980308967
2018-12-10,0.0047840811003094195
2018-12-11,-0.0020809303611063115
2018-12-12,0.015820223010351492
2018-12-13,-0.011135917256549728
2018-12-14,-0.0103933588539488
2018-12-17,-0.0009718327797132373
2018-12-18,0.008177915760881912
2018-12-19,-0.017516018396580093
2018-12-20,-0.0074193752506410415
2018-12-21,-0.013995844616497112
2018-12-24,0.0059219133434090555
2018-12-26,0.03157505297286908
2018-12-27,0.004114378027130806
2018-12-28,-0.002274134908793889
2018-12-31,0.005500959812129704
2019-01-02,0.011993118997174944
2019-01-03,-0.03130419060579437
2019-01-04,0.03001891278423839
2019-01-07,0.014330539107759669
2019-01-08,0.0041182085859499395
2019-01-09,0.016320914122557907
2019-01-10,-0.0016670476235502857
2019-01-11,0.0005318045113954914
2019-01-14,0.001251429854973802
2019-01-15,0.0042384498022320725
2019-01-16,0.002074292636358942
2019-01-17,0.004196974651528988
2019-01-18,0.00801078256448761
2019-01-22,-0.017608901482307447
2019-01-23,-0.008217838063738781
2019-01-24,0.009094126594998274
2019-01-25,0.019474970571387723
2019-01-28,-0.012266288621503415
2019-01-29,-0.007811703653337708
2019-01-30,0.016480624143275995
2019-01-31,-0.0011702265578294319
2019-02-01,0.007766291349927345
2019-02-04,0.002878451290017317
2019-02-05,0.004258584084559839
2019-02-06,0.005146396461490385
2019-02-07,-0.0210990103220177
2019-02-08,-4.170754768228471e-05
2019-02-11,0.0024246393754809277
2019-02-12,0.01335368816546997
2019-02-13,0.004032615496916519
2019-02-14,0.0044207533756032745
2019-02-15,0.0025665572950558206
2019-02-19,-0.0010257523695454654
2019-02-20,0.0032001741783900936
2019-02-21,-0.007500488036964105
2019-02-22,0.008643963412713104
2019-02-25,0.008785972669500354
2019-02-26,-0.0018330152769406706
2019-02-27,-0.00043019495440221796
2019-02-28,-0.009493331242817812
2019-03-01,0.007734870551996264
2019-03-04,-0.007335946882844365
2019-03-05,-0.005040496776527638
2019-03-06,-0.008692614068203678
2019-03-07,-0.006537062281941937
2019-03-08,-0.0031208240458873117
2019-03-11,0.010579822503126092
2019-03-12,0.0008703366568192997
2019-03-13,0.004061156372546688
2019-03-14,-0.0007009840640338323
2019-03-15,0.003377280381130037
2019-03-18,0.0038524362340307205
2019-03-19,0.0092503999089585
2019-03-20,0.0012244789339084868
2019-03-21,0.00588539722512686
2019-03-22,-0.029188428292152086
2019-03-25,-0.004014017879103864
2019-03-26,0.00029048945817688934
2019-03-27,-0.006890161168191163
2019-03-28,0.004362273747101198
2019-03-29,0.006829614834532181
2019-04-01,0.021186665840085248
2019-04-02,0.000636954817102471
2019-04-03,0.008593318051900816
2019-04-04,-0.0036523107615062775
2019-04-05,0.0019873075301783706
2019-04-08,0.004518781670487407
2019-04-09,-0.006046464812238167
2019-04-10,0.006886000104147786
2019-04-11,-0.0027993338034686902
2019-04-12,0.0022385780578374655
2019-04-15,-0.005116241092219256
2019-04-16,0.008422685121930906
2019-04-17,-0.004699522888986167
2019-04-18,0.0009216625177580326
2019-04-22,0.004534682815192426
2019-04-23,0.002550060853706117
2019-04-24,-0.005492551613720629
2019-04-25,-0.004053529647780666
2019-04-26,-0.0024379757055321624
2019-04-29,0.0028820341160964514
2019-04-30,-0.011635722283310453
2019-05-01,-0.002431316824951589
2019-05-02,0.00020480496605148777
2019-05-03,0.007862044632846666
2019-05-06,-0.004451470676714207
2019-05-07,-0.014800743915915694
2019-05-08,0.0011808979928331809
